Orthogroup	Hordeum_vulgare	Triticum_aestivum
OG0006035	Hordeum_vulgare|LOC123440116	Triticum_aestivum|TraesCS3B03G0759400, Triticum_aestivum|TraesCS3D03G0608100, Triticum_aestivum|TraesCS3A03G0664700
OG0006036	Hordeum_vulgare|LOC123444409	Triticum_aestivum|TraesCS3B03G0827900, Triticum_aestivum|TraesCS3D03G0665300, Triticum_aestivum|TraesCS3A03G0721700
OG0006037	Hordeum_vulgare|LOC123442856	Triticum_aestivum|TraesCS3B03G0267300
OG0006038	Hordeum_vulgare|LOC123444932	Triticum_aestivum|TraesCS3D03G0781600, Triticum_aestivum|TraesCS3A03G0853100, Triticum_aestivum|TraesCS3B03G0977400
OG0006039	Hordeum_vulgare|LOC123444787	Triticum_aestivum|TraesCS3A03G0900500, Triticum_aestivum|TraesCS3D03G0826800
OG0006040	Hordeum_vulgare|LOC123444017	Triticum_aestivum|TraesCS3D03G0565100, Triticum_aestivum|TraesCS3A03G0616200, Triticum_aestivum|TraesCS3B03G0696400
OG0006041	Hordeum_vulgare|LOC123450607	Triticum_aestivum|TraesCS3B03G0117700, Triticum_aestivum|TraesCS3B03G0071700, Triticum_aestivum|TraesCS3B03G0117600, Triticum_aestivum|TraesCS3D03G1114900, Triticum_aestivum|TraesCS3B03G1399900
OG0006042	Hordeum_vulgare|LOC123439474	Triticum_aestivum|TraesCS3A03G0226600, Triticum_aestivum|TraesCS3B03G0278300, Triticum_aestivum|TraesCS3D03G0218200
OG0006043	Hordeum_vulgare|LOC123444044	Triticum_aestivum|TraesCS3D03G0571200, Triticum_aestivum|TraesCS3B03G0701900, Triticum_aestivum|TraesCS5B03G1320200
OG0006044	Hordeum_vulgare|LOC123440173	Triticum_aestivum|TraesCS3A03G0638900, Triticum_aestivum|TraesCS3D03G0583800, Triticum_aestivum|TraesCS3B03G0717600
OG0006045	Hordeum_vulgare|LOC123441929	Triticum_aestivum|TraesCS3D03G0692300, Triticum_aestivum|TraesCS3A03G0752100, Triticum_aestivum|TraesCS3B03G0858600
OG0006046	Hordeum_vulgare|LOC123440222	Triticum_aestivum|TraesCS3A03G0703600, Triticum_aestivum|TraesCS3B03G0804800, Triticum_aestivum|TraesCS3D03G0645600
OG0006047	Hordeum_vulgare|LOC123444351	Triticum_aestivum|TraesCS3A03G0702500, Triticum_aestivum|TraesCS3B03G0801600, Triticum_aestivum|TraesCS3D03G0644600
OG0006048	Hordeum_vulgare|LOC123445272	Triticum_aestivum|TraesCS3D03G0943000, Triticum_aestivum|TraesCS3A03G1012500, Triticum_aestivum|TraesCS3B03G1162300
OG0006049	Hordeum_vulgare|LOC123443956	Triticum_aestivum|TraesCS3B03G0676600, Triticum_aestivum|TraesCS3A03G0594700, Triticum_aestivum|TraesCS3D03G0549500
OG0006050	Hordeum_vulgare|LOC123445325	Triticum_aestivum|TraesCS3A03G1030500, Triticum_aestivum|TraesCS3B03G1180300, Triticum_aestivum|TraesCS3A03G1030200, Triticum_aestivum|TraesCS3D03G0959300
OG0006051	Hordeum_vulgare|LOC123443992	Triticum_aestivum|TraesCS3D03G0559000, Triticum_aestivum|TraesCS3B03G0688900, Triticum_aestivum|TraesCS3A03G0608200
OG0006052	Hordeum_vulgare|LOC123445486	Triticum_aestivum|TraesCS3D03G1071000, Triticum_aestivum|TraesCS3B03G1337900, Triticum_aestivum|TraesCS3A03G1146700
OG0006054	Hordeum_vulgare|LOC123442682	Triticum_aestivum|TraesCS3B03G0200400, Triticum_aestivum|TraesCS3A03G0158800, Triticum_aestivum|TraesCS3D03G0141100
OG0006055	Hordeum_vulgare|LOC123442688	Triticum_aestivum|TraesCS3D03G0143400, Triticum_aestivum|TraesCS3B03G0202700, Triticum_aestivum|TraesCS3A03G0161400
OG0006056	Hordeum_vulgare|LOC123443459	Triticum_aestivum|TraesCS3D03G0404200, Triticum_aestivum|TraesCS3B03G0513600, Triticum_aestivum|TraesCS3A03G0431500
OG0006057	Hordeum_vulgare|LOC123440384	Triticum_aestivum|TraesCS3A03G0793200, Triticum_aestivum|TraesCS3B03G0914700, Triticum_aestivum|TraesCS3D03G0732700
OG0006058	Hordeum_vulgare|LOC123442519	Triticum_aestivum|TraesCS3B03G0045900, Triticum_aestivum|TraesCS3D03G0037400, Triticum_aestivum|TraesCS3D03G0036500, Triticum_aestivum|TraesCS3B03G0044600, Triticum_aestivum|TraesCS3A03G0050700
OG0006059	Hordeum_vulgare|LOC123442764	Triticum_aestivum|TraesCS3D03G0169100
OG0006060	Hordeum_vulgare|LOC123444070	Triticum_aestivum|TraesCS3A03G0632500, Triticum_aestivum|TraesCS3D03G0578000, Triticum_aestivum|TraesCS3B03G0707600
OG0006061	Hordeum_vulgare|LOC123444245	Triticum_aestivum|TraesCS3A03G0644800, Triticum_aestivum|TraesCS3D03G0589900, Triticum_aestivum|TraesCS3B03G0723900
OG0006062	Hordeum_vulgare|LOC123444335	Triticum_aestivum|TraesCS3A03G0709100, Triticum_aestivum|TraesCS3B03G0810700, Triticum_aestivum|TraesCS3D03G0652100
OG0006063	Hordeum_vulgare|LOC123443146	Triticum_aestivum|TraesCS3D03G0312000, Triticum_aestivum|TraesCS3B03G0392400, Triticum_aestivum|TraesCS3A03G0323900
OG0006064	Hordeum_vulgare|LOC123445351	Triticum_aestivum|TraesCS3D03G0978800, Triticum_aestivum|TraesCS3A03G1049300, Triticum_aestivum|TraesCS3B03G1214600
OG0006065	Hordeum_vulgare|LOC123440437	Triticum_aestivum|TraesCS3B03G1037900
OG0006066	Hordeum_vulgare|LOC123445425, Hordeum_vulgare|LOC123445426, Hordeum_vulgare|LOC123445599	Triticum_aestivum|TraesCS3A03G1187100, Triticum_aestivum|TraesCS3B03G1431800
OG0006067	Hordeum_vulgare|LOC123442844	Triticum_aestivum|TraesCS3D03G0197800, Triticum_aestivum|TraesCS3B03G0260300, Triticum_aestivum|TraesCS3A03G0217400
OG0006068	Hordeum_vulgare|LOC123444041	Triticum_aestivum|TraesCS3D03G0570600, Triticum_aestivum|TraesCS3A03G0624100, Triticum_aestivum|TraesCS3B03G0701300
OG0006069	Hordeum_vulgare|LOC123443401	Triticum_aestivum|TraesCS3D03G0391700, Triticum_aestivum|TraesCS3A03G0416600, Triticum_aestivum|TraesCS3B03G0497800
OG0006070	Hordeum_vulgare|LOC123439607	Triticum_aestivum|TraesCS3D03G0299300, Triticum_aestivum|TraesCS3B03G0382100, Triticum_aestivum|TraesCS3A03G0302000
OG0006071	Hordeum_vulgare|LOC123443199, Hordeum_vulgare|LOC123446290	Triticum_aestivum|TraesCS3A03G0340800, Triticum_aestivum|TraesCS3B03G0416400, Triticum_aestivum|TraesCS3D03G0330500
OG0006072	Hordeum_vulgare|LOC123444723	Triticum_aestivum|TraesCS3D03G0756400, Triticum_aestivum|TraesCS3A03G0823300, Triticum_aestivum|TraesCS3B03G0944700
OG0006073	Hordeum_vulgare|LOC123441937	Triticum_aestivum|TraesCS3A03G0761500, Triticum_aestivum|TraesCS3D03G0703300, Triticum_aestivum|TraesCS3B03G0876300
OG0006075	Hordeum_vulgare|LOC123439795	Triticum_aestivum|TraesCS3D03G0418100, Triticum_aestivum|TraesCS3B03G0528300, Triticum_aestivum|TraesCS3A03G0452200
OG0006076	Hordeum_vulgare|LOC123439117	Triticum_aestivum|TraesCS3D03G0013800, Triticum_aestivum|TraesCS3A03G0016300, Triticum_aestivum|TraesCS3B03G0036700, Triticum_aestivum|TraesCS3B03G0017300
OG0006077	Hordeum_vulgare|LOC123440228	Triticum_aestivum|TraesCS3B03G0801700, Triticum_aestivum|TraesCS3D03G0644700, Triticum_aestivum|TraesCS3A03G0702600
OG0006078	Hordeum_vulgare|LOC123443346	Triticum_aestivum|TraesCS3D03G0376700, Triticum_aestivum|TraesCS3D03G0377100, Triticum_aestivum|TraesCS3B03G0480700, Triticum_aestivum|TraesCS3A03G0397400
OG0006079	Hordeum_vulgare|LOC123439962	Triticum_aestivum|TraesCS3B03G0653000
OG0006080	Hordeum_vulgare|LOC123444225	Triticum_aestivum|TraesCS3A03G0655800, Triticum_aestivum|TraesCS3B03G0744000, Triticum_aestivum|TraesCS3B03G0732700, Triticum_aestivum|TraesCS3D03G0594400
OG0006081	Hordeum_vulgare|LOC123443601	Triticum_aestivum|TraesCS3A03G0459100, Triticum_aestivum|TraesCS3B03G0533600, Triticum_aestivum|TraesCS3D03G0424100
OG0006082	Hordeum_vulgare|LOC123443162	Triticum_aestivum|TraesCS3B03G0398200, Triticum_aestivum|TraesCS3D03G0316000
OG0006084	Hordeum_vulgare|LOC123440871	Triticum_aestivum|TraesCS3A03G1100000, Triticum_aestivum|TraesCS3D03G1031500, Triticum_aestivum|TraesCS3B03G1278700, Triticum_aestivum|TraesCS3D03G1031400
OG0006085	Hordeum_vulgare|LOC123444226	Triticum_aestivum|TraesCS3B03G0744100, Triticum_aestivum|TraesCS3B03G0732500, Triticum_aestivum|TraesCS3A03G0649300, Triticum_aestivum|TraesCS3D03G0594300
OG0006086	Hordeum_vulgare|LOC123444979	Triticum_aestivum|TraesCS3B03G0962000, Triticum_aestivum|TraesCS3D03G0769600, Triticum_aestivum|TraesCS3A03G0837900
OG0006087	Hordeum_vulgare|LOC123444844	Triticum_aestivum|TraesCS3A03G0879000, Triticum_aestivum|TraesCS3D03G0805500, Triticum_aestivum|TraesCS3B03G1005100
OG0006088	Hordeum_vulgare|LOC123442437	Triticum_aestivum|TraesCS3A03G0086800, Triticum_aestivum|TraesCS3D03G0068000
OG0006089	Hordeum_vulgare|LOC123444352	Triticum_aestivum|TraesCS3D03G0644500, Triticum_aestivum|TraesCS3B03G0801500, Triticum_aestivum|TraesCS3A03G0702400
OG0006090	Hordeum_vulgare|LOC123443886, Hordeum_vulgare|LOC123447486	Triticum_aestivum|TraesCS3A03G0580300, Triticum_aestivum|TraesCS3B03G0657900, Triticum_aestivum|TraesCS3D03G0533700
OG0006091	Hordeum_vulgare|LOC123439405	Triticum_aestivum|TraesCS3B03G0234500, Triticum_aestivum|TraesCS3A03G0192500, Triticum_aestivum|TraesCS3D03G0171600
OG0006092	Hordeum_vulgare|LOC123445071	Triticum_aestivum|TraesCS3A03G0937400, Triticum_aestivum|TraesCS3D03G0869300, Triticum_aestivum|TraesCS3B03G1067300
OG0006093	Hordeum_vulgare|LOC123444909	Triticum_aestivum|TraesCS3B03G0984700
OG0006094	Hordeum_vulgare|LOC123440688	Triticum_aestivum|TraesCS3A03G0986300, Triticum_aestivum|TraesCS3D03G0920000, Triticum_aestivum|TraesCS3B03G1135800
OG0006095	Hordeum_vulgare|LOC123443170	Triticum_aestivum|TraesCS3A03G0316600, Triticum_aestivum|TraesCS3D03G0318200, Triticum_aestivum|TraesCS3B03G0401500
OG0006097	Hordeum_vulgare|LOC123445161	Triticum_aestivum|TraesCS3B03G1112800, Triticum_aestivum|TraesCS3A03G0967900, Triticum_aestivum|TraesCS3D03G0903700
OG0006098	Hordeum_vulgare|LOC123442773	Triticum_aestivum|TraesCS3B03G0233700, Triticum_aestivum|TraesCS3A03G0191600, Triticum_aestivum|TraesCS3D03G0171200, Triticum_aestivum|TraesCS3B03G0233100
OG0006099	Hordeum_vulgare|LOC123443078	Triticum_aestivum|TraesCS3D03G0286900, Triticum_aestivum|TraesCS3A03G0296800, Triticum_aestivum|TraesCS3B03G0365600
OG0006100	Hordeum_vulgare|LOC123440986	Triticum_aestivum|TraesCS3D03G1098700, Triticum_aestivum|TraesCS3A03G1155000, Triticum_aestivum|TraesCS3B03G1376900, Triticum_aestivum|TraesCS3D03G1099700
OG0006101	Hordeum_vulgare|LOC123442824	Triticum_aestivum|TraesCS3A03G0212100, Triticum_aestivum|TraesCS3D03G0192600, Triticum_aestivum|TraesCS3B03G0255100
OG0006102	Hordeum_vulgare|LOC123444320	Triticum_aestivum|TraesCS3A03G0712800, Triticum_aestivum|TraesCS3D03G0656100, Triticum_aestivum|TraesCS3B03G0815800
OG0006103	Hordeum_vulgare|LOC123445619	Triticum_aestivum|TraesCS3D03G1149300, Triticum_aestivum|TraesCS3B03G1449300, Triticum_aestivum|TraesCS3A03G1204900
OG0006104	Hordeum_vulgare|LOC123442632	Triticum_aestivum|TraesCS3A03G0123700, Triticum_aestivum|TraesCS3D03G0111200, Triticum_aestivum|TraesCS3B03G0162200
OG0006105	Hordeum_vulgare|LOC123445595	Triticum_aestivum|TraesCS3B03G1430700, Triticum_aestivum|TraesCS3D03G1131500
OG0006106	Hordeum_vulgare|LOC123443935	Triticum_aestivum|TraesCS3A03G0590600, Triticum_aestivum|TraesCS3B03G0671300, Triticum_aestivum|TraesCS3D03G0544700
OG0006107	Hordeum_vulgare|LOC123445208	Triticum_aestivum|TraesCS3B03G1131900, Triticum_aestivum|TraesCS3A03G0982400, Triticum_aestivum|TraesCS3D03G0917200
OG0006108	Hordeum_vulgare|LOC123442723	Triticum_aestivum|TraesCS3B03G0219900, Triticum_aestivum|TraesCS3D03G0156100, Triticum_aestivum|TraesCS3A03G0174700
OG0006109	Hordeum_vulgare|LOC123445199	Triticum_aestivum|TraesCS3D03G0914500, Triticum_aestivum|TraesCS3B03G1126800, Triticum_aestivum|TraesCS3A03G0979000
OG0006111	Hordeum_vulgare|LOC123420544	Triticum_aestivum|TraesCS4A03G0049900
OG0006112	Hordeum_vulgare|LOC123444890	Triticum_aestivum|TraesCS3D03G0794900, Triticum_aestivum|TraesCS3A03G0866900, Triticum_aestivum|TraesCS3B03G0990300
OG0006113	Hordeum_vulgare|LOC123444938	Triticum_aestivum|TraesCS3B03G0974000, Triticum_aestivum|TraesCS3A03G0850000, Triticum_aestivum|TraesCS3D03G0778400
OG0006115	Hordeum_vulgare|LOC123441041	Triticum_aestivum|TraesCS3D03G0133900, Triticum_aestivum|TraesCS3B03G1432100, Triticum_aestivum|TraesCS3D03G1132100
OG0006116	Hordeum_vulgare|LOC123445256	Triticum_aestivum|TraesCS3B03G1157600, Triticum_aestivum|TraesCS3D03G0937400, Triticum_aestivum|TraesCS3A03G1007300
OG0006117	Hordeum_vulgare|LOC123443703	Triticum_aestivum|TraesCS3A03G0527200
OG0006118	Hordeum_vulgare|LOC123443584	Triticum_aestivum|TraesCS3B03G0544000, Triticum_aestivum|TraesCS3A03G0493000, Triticum_aestivum|TraesCS3D03G0455200
OG0006119	Hordeum_vulgare|LOC123447844	Triticum_aestivum|TraesCS3B03G0429000, Triticum_aestivum|TraesCS3D03G0342700, Triticum_aestivum|TraesCS3A03G0351300
OG0006120	Hordeum_vulgare|LOC123444137	Triticum_aestivum|TraesCS3B03G0766600, Triticum_aestivum|TraesCS3A03G0670500, Triticum_aestivum|TraesCS3D03G0612400
OG0006121	Hordeum_vulgare|LOC123445685	Triticum_aestivum|TraesCS3D03G1175500, Triticum_aestivum|TraesCS3A03G1243800, Triticum_aestivum|TraesCS3B03G1486100
OG0006122	Hordeum_vulgare|LOC123443558	Triticum_aestivum|TraesCS3A03G0462200, Triticum_aestivum|TraesCS3D03G0424700, Triticum_aestivum|TraesCS3B03G0535100
OG0006123	Hordeum_vulgare|LOC123444089	Triticum_aestivum|TraesCS3D03G0624800, Triticum_aestivum|TraesCS3B03G0783000, Triticum_aestivum|TraesCS3A03G0685700
OG0006124	Hordeum_vulgare|LOC123439737, Hordeum_vulgare|LOC123439735, Hordeum_vulgare|LOC123396936, Hordeum_vulgare|LOC123439738	Triticum_aestivum|TraesCS3B03G0488100, Triticum_aestivum|TraesCS3A03G0388600
OG0006125	Hordeum_vulgare|LOC123444669	Triticum_aestivum|TraesCS3D03G0741700
OG0006126	Hordeum_vulgare|LOC123444818	Triticum_aestivum|TraesCS3B03G1014900, Triticum_aestivum|TraesCS3D03G0816100, Triticum_aestivum|TraesCS3A03G0888400
OG0006127	Hordeum_vulgare|LOC123445739	Triticum_aestivum|TraesCS3B03G1515200, Triticum_aestivum|TraesCS3A03G1269800, Triticum_aestivum|TraesCS3D03G1192600
OG0006128	Hordeum_vulgare|LOC123443228	Triticum_aestivum|TraesCS3A03G0349400, Triticum_aestivum|TraesCS3D03G0339300, Triticum_aestivum|TraesCS3B03G0425200
OG0006129	Hordeum_vulgare|LOC123439749	Triticum_aestivum|TraesCS3A03G0407900
OG0006130	Hordeum_vulgare|LOC123426442	Triticum_aestivum|TraesCS3B03G0481800, Triticum_aestivum|TraesCS2A03G0678600, Triticum_aestivum|TraesCS2D03G0631600
OG0006131	Hordeum_vulgare|LOC123442950	Triticum_aestivum|TraesCS3B03G0318600, Triticum_aestivum|TraesCS3A03G0249600, Triticum_aestivum|TraesCS3D03G0243400
OG0006132	Hordeum_vulgare|LOC123444143, Hordeum_vulgare|LOC123444142	Triticum_aestivum|TraesCS3A03G0670000, Triticum_aestivum|TraesCS3B03G0765700, Triticum_aestivum|TraesCS3D03G0611600
OG0006133	Hordeum_vulgare|LOC123443299	Triticum_aestivum|TraesCS6B03G0025500, Triticum_aestivum|TraesCS3A03G0376000, Triticum_aestivum|TraesCS3B03G0461700, Triticum_aestivum|TraesCS3D03G0362300
OG0006134	Hordeum_vulgare|LOC123443755	Triticum_aestivum|TraesCS3B03G0622500
OG0006135	Hordeum_vulgare|LOC123439386	Triticum_aestivum|TraesCS3A03G0090100, Triticum_aestivum|TraesCS3D03G0065600, Triticum_aestivum|TraesCS3B03G0088900
OG0006136	Hordeum_vulgare|LOC123439355	Triticum_aestivum|TraesCS3D03G0143800, Triticum_aestivum|TraesCS3B03G0203200, Triticum_aestivum|TraesCS3A03G0161600
OG0006137	Hordeum_vulgare|LOC123443857	Triticum_aestivum|TraesCS3D03G0525800, Triticum_aestivum|TraesCS3B03G0649300, Triticum_aestivum|TraesCS3A03G0567300
OG0006138	Hordeum_vulgare|LOC123440269	Triticum_aestivum|TraesCS3B03G0839300
OG0006139	Hordeum_vulgare|LOC123444350	Triticum_aestivum|TraesCS3A03G0702800, Triticum_aestivum|TraesCS3D03G0645100, Triticum_aestivum|TraesCS3B03G0801800
OG0006140	Hordeum_vulgare|LOC123445285	Triticum_aestivum|TraesCS3A03G1020000, Triticum_aestivum|TraesCS3A03G1019800, Triticum_aestivum|TraesCS3B03G1166400
OG0006141	Hordeum_vulgare|LOC123444765	Triticum_aestivum|TraesCS3A03G0905100, Triticum_aestivum|TraesCS3D03G0832500, Triticum_aestivum|TraesCS3B03G1028500
OG0006142	Hordeum_vulgare|LOC123439992	Triticum_aestivum|TraesCS3A03G0587400, Triticum_aestivum|TraesCS3D03G0542300, Triticum_aestivum|TraesCS3B03G0667500
OG0006143	Hordeum_vulgare|LOC123443012	Triticum_aestivum|TraesCS3A03G0271800
OG0006144	Hordeum_vulgare|LOC123442367	Triticum_aestivum|TraesCS3D03G0013700
OG0006145	Hordeum_vulgare|LOC123442884	Triticum_aestivum|TraesCS3B03G0285800, Triticum_aestivum|TraesCS3A03G0229500, Triticum_aestivum|TraesCS3D03G0220500
OG0006146	Hordeum_vulgare|LOC123443152	Triticum_aestivum|TraesCS3B03G0395600, Triticum_aestivum|TraesCS3D03G0314400, Triticum_aestivum|TraesCS3A03G0321400
OG0006147	Hordeum_vulgare|LOC123445488	Triticum_aestivum|TraesCS3A03G1146300, Triticum_aestivum|TraesCS3D03G1071700, Triticum_aestivum|TraesCS3B03G1336700
OG0006148	Hordeum_vulgare|LOC123444279	Triticum_aestivum|TraesCS3B03G0714000
OG0006149	Hordeum_vulgare|LOC123445073	Triticum_aestivum|TraesCS3D03G0870200, Triticum_aestivum|TraesCS3D03G0869700, Triticum_aestivum|TraesCS3A03G0937900, Triticum_aestivum|TraesCS3B03G1067800
OG0006150	Hordeum_vulgare|LOC123443105	Triticum_aestivum|TraesCS1A03G0837300, Triticum_aestivum|TraesCS3B03G0376400, Triticum_aestivum|TraesCS3D03G0295100, Triticum_aestivum|TraesCS3A03G0306200
OG0006152	Hordeum_vulgare|LOC123440294	Triticum_aestivum|TraesCS3D03G0688400, Triticum_aestivum|TraesCS7D03G0032100, Triticum_aestivum|TraesCS3B03G0853600, Triticum_aestivum|TraesCS3A03G0748000
OG0006154	Hordeum_vulgare|LOC123444080	Triticum_aestivum|TraesCS3D03G0626300, Triticum_aestivum|TraesCS3A03G0689300, Triticum_aestivum|TraesCS3B03G0784400
OG0006155	Hordeum_vulgare|LOC123444022	Triticum_aestivum|TraesCS3A03G0617000, Triticum_aestivum|TraesCS3B03G0697200, Triticum_aestivum|TraesCS3D03G0566400
OG0006156	Hordeum_vulgare|LOC123445604	Triticum_aestivum|TraesCS3B03G1434900, Triticum_aestivum|TraesCS3A03G1191900, Triticum_aestivum|TraesCS3D03G1136100
OG0006157	Hordeum_vulgare|LOC123442839	Triticum_aestivum|TraesCS3B03G0258300, Triticum_aestivum|TraesCS3D03G0196300, Triticum_aestivum|TraesCS3A03G0216100
OG0006158	Hordeum_vulgare|LOC123444468	Triticum_aestivum|TraesCS3D03G0682400, Triticum_aestivum|TraesCS3B03G0845700, Triticum_aestivum|TraesCS3A03G0738800
OG0006160	Hordeum_vulgare|LOC123439777, Hordeum_vulgare|LOC123445469	Triticum_aestivum|TraesCS3D03G1058900, Triticum_aestivum|TraesCS3A03G1137700, Triticum_aestivum|TraesCS3B03G1323700
OG0006161	Hordeum_vulgare|LOC123439112, Hordeum_vulgare|LOC123439115	Triticum_aestivum|TraesCS3A03G0016000, Triticum_aestivum|TraesCS3A03G0015800, Triticum_aestivum|TraesCS3D03G0013200
OG0006162	Hordeum_vulgare|LOC123439734	Triticum_aestivum|TraesCS3D03G0384000, Triticum_aestivum|TraesCS3A03G0388800, Triticum_aestivum|TraesCS3B03G0487700
OG0006163	Hordeum_vulgare|LOC123439261	Triticum_aestivum|TraesCS3A03G0072500, Triticum_aestivum|TraesCS3D03G0078800, Triticum_aestivum|TraesCS3B03G0107400
OG0006164	Hordeum_vulgare|LOC123443622	Triticum_aestivum|TraesCS3D03G0437100, Triticum_aestivum|TraesCS3A03G0473000, Triticum_aestivum|TraesCS3B03G0551500
OG0006165	Hordeum_vulgare|LOC123441165	Triticum_aestivum|TraesCS3D03G1178200, Triticum_aestivum|TraesCS3B03G1490100, Triticum_aestivum|TraesCS3A03G1248100
OG0006166	Hordeum_vulgare|LOC123440974	Triticum_aestivum|TraesCS3D03G1094700, Triticum_aestivum|TraesCS3A03G1148600, Triticum_aestivum|TraesCS3B03G1368900
OG0006167	Hordeum_vulgare|LOC123442742	Triticum_aestivum|TraesCS3B03G0224800, Triticum_aestivum|TraesCS3D03G0164300, Triticum_aestivum|TraesCS3A03G0183800
OG0006168	Hordeum_vulgare|LOC123445232	Triticum_aestivum|TraesCS3B03G1144100, Triticum_aestivum|TraesCS3D03G0927500, Triticum_aestivum|TraesCS3A03G0995500
OG0006169	Hordeum_vulgare|LOC123439598	Triticum_aestivum|TraesCS3A03G0309400, Triticum_aestivum|TraesCS3B03G0373500, Triticum_aestivum|TraesCS3D03G0292200
OG0006170	Hordeum_vulgare|LOC123443492	Triticum_aestivum|TraesCS3A03G0444000, Triticum_aestivum|TraesCS3D03G0412900, Triticum_aestivum|TraesCS3B03G0522100
OG0006171	Hordeum_vulgare|LOC123444767	Triticum_aestivum|TraesCS3D03G0832200, Triticum_aestivum|TraesCS3A03G0905000, Triticum_aestivum|TraesCS3B03G1028400
OG0006172	Hordeum_vulgare|LOC123443015	Triticum_aestivum|TraesCS3B03G0341900, Triticum_aestivum|TraesCS3A03G0273200, Triticum_aestivum|TraesCS3A03G0272700, Triticum_aestivum|TraesCS3D03G0264100
OG0006173	Hordeum_vulgare|LOC123443113	Triticum_aestivum|TraesCS3B03G0380300, Triticum_aestivum|TraesCS3D03G0297700, Triticum_aestivum|TraesCS3A03G0303800
OG0006174	Hordeum_vulgare|LOC123444624	Triticum_aestivum|TraesCS3B03G0913900, Triticum_aestivum|TraesCS3D03G0732000, Triticum_aestivum|TraesCS3A03G0792500
OG0006175	Hordeum_vulgare|LOC123443420	Triticum_aestivum|TraesCS3D03G0397900, Triticum_aestivum|TraesCS3B03G0502200, Triticum_aestivum|TraesCS3A03G0423100
OG0006176	Hordeum_vulgare|LOC123442442	Triticum_aestivum|TraesCS3A03G0089300, Triticum_aestivum|TraesCS3B03G0090300, Triticum_aestivum|TraesCS3D03G0066600
OG0006177	Hordeum_vulgare|LOC123445327	Triticum_aestivum|TraesCS3B03G1190700
OG0006178	Hordeum_vulgare|LOC123443255	Triticum_aestivum|TraesCS3D03G0347100, Triticum_aestivum|TraesCS3B03G0433500, Triticum_aestivum|TraesCS3A03G0358300
OG0006179	Hordeum_vulgare|LOC123440558	Triticum_aestivum|TraesCS3D03G0769200, Triticum_aestivum|TraesCS3A03G0837700, Triticum_aestivum|TraesCS3B03G0961300
OG0006180	Hordeum_vulgare|LOC123440950, Hordeum_vulgare|LOC123440951	Triticum_aestivum|TraesCS3B03G1359200, Triticum_aestivum|TraesCS3D03G1089000
OG0006181	Hordeum_vulgare|LOC123439675	Triticum_aestivum|TraesCS3D03G0343200, Triticum_aestivum|TraesCS3A03G0352800, Triticum_aestivum|TraesCS3B03G0429800
OG0006182	Hordeum_vulgare|LOC123440190	Triticum_aestivum|TraesCS3A03G0712700, Triticum_aestivum|TraesCS3B03G0815700, Triticum_aestivum|TraesCS3D03G0656000
OG0006183	Hordeum_vulgare|LOC123440085	Triticum_aestivum|TraesCS3D03G0577500, Triticum_aestivum|TraesCS3B03G0706600, Triticum_aestivum|TraesCS3A03G0633000
OG0006184	Hordeum_vulgare|LOC123444118	Triticum_aestivum|TraesCS3D03G0617200, Triticum_aestivum|TraesCS3A03G0676200, Triticum_aestivum|TraesCS3B03G0772400
OG0006185	Hordeum_vulgare|LOC123439775	Triticum_aestivum|TraesCS3D03G0404000, Triticum_aestivum|TraesCS1B03G0547400, Triticum_aestivum|TraesCS3B03G0513100, Triticum_aestivum|TraesCS3A03G0431200
OG0006186	Hordeum_vulgare|LOC123439428	Triticum_aestivum|TraesCS3D03G0185400, Triticum_aestivum|TraesCS3A03G0206600, Triticum_aestivum|TraesCS3B03G0249400
OG0006187	Hordeum_vulgare|LOC123440016	Triticum_aestivum|TraesCS3A03G0593100, Triticum_aestivum|TraesCS3D03G0547300, Triticum_aestivum|TraesCS3B03G0673600
OG0006189	Hordeum_vulgare|LOC123444081	Triticum_aestivum|TraesCS3B03G0784500, Triticum_aestivum|TraesCS3D03G0626400, Triticum_aestivum|TraesCS3A03G0689400
OG0006190	Hordeum_vulgare|LOC123446941	Triticum_aestivum|TraesCS4B03G0032900, Triticum_aestivum|TraesCS4D03G0023200, Triticum_aestivum|TraesCS4A03G0752100
OG0006191	Hordeum_vulgare|LOC123442420	Triticum_aestivum|TraesCS3B03G0053700, Triticum_aestivum|TraesCS3A03G0044600, Triticum_aestivum|TraesCS3D03G0043600
OG0006192	Hordeum_vulgare|LOC123440286	Triticum_aestivum|TraesCS3A03G0744000, Triticum_aestivum|TraesCS3D03G0685600, Triticum_aestivum|TraesCS3B03G0849800
OG0006193	Hordeum_vulgare|LOC123443189	Triticum_aestivum|TraesCS3B03G0412500
OG0006194	Hordeum_vulgare|LOC123441160	Triticum_aestivum|TraesCS3B03G1485200, Triticum_aestivum|TraesCS3A03G1243100, Triticum_aestivum|TraesCS3D03G1175000
OG0006195	Hordeum_vulgare|LOC123445130	Triticum_aestivum|TraesCS3A03G0953500, Triticum_aestivum|TraesCS3B03G1088600, Triticum_aestivum|TraesCS3D03G0887700
OG0006196	Hordeum_vulgare|LOC123443919	Triticum_aestivum|TraesCS3D03G0539400, Triticum_aestivum|TraesCS3B03G0666700, Triticum_aestivum|TraesCS3A03G0586200
OG0006197	Hordeum_vulgare|LOC123444322	Triticum_aestivum|TraesCS3A03G0712500, Triticum_aestivum|TraesCS3D03G0655700, Triticum_aestivum|TraesCS3B03G0815400
