Orthogroup	Triticum_turgidum	Aegilops_tauschii
OG0004921	Triticum_turgidum|TRITD_2Av1G062250	Aegilops_tauschii|LOC109731484
OG0004923	Triticum_turgidum|TRITD_2Av1G207720	Aegilops_tauschii|LOC109743683
OG0004924	Triticum_turgidum|TRITD_2Av1G017330, Triticum_turgidum|TRITD_2Bv1G019810, Triticum_turgidum|TRITD_2Bv1G022880	Aegilops_tauschii|LOC109772745
OG0004925	Triticum_turgidum|TRITD_2Av1G050570, Triticum_turgidum|TRITD_2Bv1G062270	Aegilops_tauschii|LOC109773617
OG0004926	Triticum_turgidum|TRITD_2Av1G092330, Triticum_turgidum|TRITD_1Bv1G020250	Aegilops_tauschii|LOC109759937
OG0004928	Triticum_turgidum|TRITD_2Bv1G014460	Aegilops_tauschii|LOC109733182
OG0004928	Triticum_turgidum|TRITD_2Bv1G014450	Aegilops_tauschii|LOC109778516, Aegilops_tauschii|LOC109770979
OG0004929	Triticum_turgidum|TRITD_3Av1G171580	Aegilops_tauschii|LOC109747323
OG0004929	Triticum_turgidum|TRITD_2Av1G008030, Triticum_turgidum|TRITD_2Bv1G011160	Aegilops_tauschii|LOC109751251
OG0004931	Triticum_turgidum|TRITD_2Bv1G184190, Triticum_turgidum|TRITD_2Av1G222080	Aegilops_tauschii|LOC109732107
OG0004933	Triticum_turgidum|TRITD_2Av1G169540, Triticum_turgidum|TRITD_2Bv1G141180	Aegilops_tauschii|LOC109732784
OG0004936	Triticum_turgidum|TRITD_2Bv1G238290, Triticum_turgidum|TRITD_4Bv1G074540, Triticum_turgidum|TRITD_4Av1G124740	Aegilops_tauschii|LOC109763972
OG0004938	Triticum_turgidum|TRITD_2Av1G008160	Aegilops_tauschii|LOC109780458
OG0004939	Triticum_turgidum|TRITD_2Av1G287760	Aegilops_tauschii|LOC120974294, Aegilops_tauschii|LOC109734153
OG0004940	Triticum_turgidum|TRITD_2Av1G265720	Aegilops_tauschii|LOC109733882
OG0004940	Triticum_turgidum|TRITD_2Bv1G228640	Aegilops_tauschii|LOC109736133
OG0004941	Triticum_turgidum|TRITD_5Av1G257110, Triticum_turgidum|TRITD_7Av1G124570	Aegilops_tauschii|LOC120962574, Aegilops_tauschii|LOC109772302, Aegilops_tauschii|LOC120961965, Aegilops_tauschii|LOC109780277, Aegilops_tauschii|LOC120961937
OG0004942	Triticum_turgidum|TRITD_2Av1G019100	Aegilops_tauschii|LOC109761553
OG0004944	Triticum_turgidum|TRITD_2Bv1G231660	Aegilops_tauschii|LOC109737126
OG0004944	Triticum_turgidum|TRITD_1Av1G208410, Triticum_turgidum|TRITD_4Av1G216690	Aegilops_tauschii|LOC109743640
OG0004945	Triticum_turgidum|TRITD_2Av1G169400	Aegilops_tauschii|LOC109732779
OG0004948	Triticum_turgidum|TRITD_2Bv1G215220	Aegilops_tauschii|LOC109758368
OG0004949	Triticum_turgidum|TRITD_4Bv1G061840	Aegilops_tauschii|LOC109780932
OG0004949	Triticum_turgidum|TRITD_7Av1G018090	Aegilops_tauschii|LOC109756956, Aegilops_tauschii|LOC109775093
OG0004950	Triticum_turgidum|TRITD_2Av1G219680, Triticum_turgidum|TRITD_2Av1G210220, Triticum_turgidum|TRITD_2Bv1G174480	Aegilops_tauschii|LOC109744587
OG0004951	Triticum_turgidum|TRITD_2Av1G241010	Aegilops_tauschii|LOC109734912
OG0004953	Triticum_turgidum|TRITD_2Bv1G257960, Triticum_turgidum|TRITD_1Bv1G178720, Triticum_turgidum|TRITD_2Av1G288980	Aegilops_tauschii|LOC109764449
OG0004954	Triticum_turgidum|TRITD_5Av1G157110	Aegilops_tauschii|LOC109786127, Aegilops_tauschii|LOC109744712
OG0004956	Triticum_turgidum|TRITD_6Av1G223730	Aegilops_tauschii|LOC109785964
OG0004959	Triticum_turgidum|TRITD_2Av1G202420	Aegilops_tauschii|LOC109734245
OG0004961	Triticum_turgidum|TRITD_5Bv1G199620	Aegilops_tauschii|LOC109755471
OG0004962	Triticum_turgidum|TRITD_2Av1G017790, Triticum_turgidum|TRITD_2Bv1G023960	Aegilops_tauschii|LOC109780087
OG0004963	Triticum_turgidum|TRITD_2Bv1G082250	Aegilops_tauschii|LOC109783587
OG0004966	Triticum_turgidum|TRITD_2Av1G236190	Aegilops_tauschii|LOC109739931
OG0004967	Triticum_turgidum|TRITD_3Bv1G234650, Triticum_turgidum|TRITD_2Bv1G262850	Aegilops_tauschii|LOC109760180
OG0004970	Triticum_turgidum|TRITD_2Bv1G080480, Triticum_turgidum|TRITD_2Av1G071410	Aegilops_tauschii|LOC109743057
OG0004971	Triticum_turgidum|TRITD_2Bv1G185260	Aegilops_tauschii|LOC109764354
OG0004972	Triticum_turgidum|TRITD_2Av1G150110	Aegilops_tauschii|LOC109759309
OG0004973	Triticum_turgidum|TRITD_2Bv1G043980	Aegilops_tauschii|LOC109773467
OG0004978	Triticum_turgidum|TRITD_2Av1G045890	Aegilops_tauschii|LOC109756113
OG0004979	Triticum_turgidum|TRITD_2Av1G167620	Aegilops_tauschii|LOC109738193
OG0004981	Triticum_turgidum|TRITD_2Av1G179940	Aegilops_tauschii|LOC109753171
OG0004982	Triticum_turgidum|TRITD_2Bv1G251780	Aegilops_tauschii|LOC109765952
OG0004982	Triticum_turgidum|TRITD_2Av1G284100	Aegilops_tauschii|LOC109765953
OG0004983	Triticum_turgidum|TRITD_2Av1G256430	Aegilops_tauschii|LOC109767527
OG0004984	Triticum_turgidum|TRITD_2Bv1G070760, Triticum_turgidum|TRITD_2Av1G060090	Aegilops_tauschii|LOC109746488
OG0004985	Triticum_turgidum|TRITD_7Av1G092880	Aegilops_tauschii|LOC109756091, Aegilops_tauschii|LOC109744607
OG0004986	Triticum_turgidum|TRITD_2Av1G204650	Aegilops_tauschii|LOC109782267
OG0004988	Triticum_turgidum|TRITD_2Av1G009220	Aegilops_tauschii|LOC109778490
OG0004990	Triticum_turgidum|TRITD_2Bv1G237030, Triticum_turgidum|TRITD_2Av1G273610, Triticum_turgidum|TRITD_2Av1G273690	Aegilops_tauschii|LOC109747074
OG0004992	Triticum_turgidum|TRITD_2Bv1G254580	Aegilops_tauschii|LOC109783543
OG0004992	Triticum_turgidum|TRITD_2Bv1G254260	Aegilops_tauschii|LOC120973859
OG0004993	Triticum_turgidum|TRITD_2Av1G026270	Aegilops_tauschii|LOC109741294
OG0004996	Triticum_turgidum|TRITD_2Bv1G154390	Aegilops_tauschii|LOC109772352
OG0004997	Triticum_turgidum|TRITD_2Av1G219690	Aegilops_tauschii|LOC109744586
OG0004998	Triticum_turgidum|TRITD_2Av1G031410, Triticum_turgidum|TRITD_2Bv1G040520	Aegilops_tauschii|LOC109774227
OG0005001	Triticum_turgidum|TRITD_2Bv1G073970, Triticum_turgidum|TRITD_2Av1G069600	Aegilops_tauschii|LOC109785825
OG0005003	Triticum_turgidum|TRITD_2Bv1G059720	Aegilops_tauschii|LOC120974974
OG0005004	Triticum_turgidum|TRITD_2Av1G291640, Triticum_turgidum|TRITD_2Av1G291700	Aegilops_tauschii|LOC109782992
OG0005008	Triticum_turgidum|TRITD_2Av1G237220	Aegilops_tauschii|LOC109732908
OG0005010	Triticum_turgidum|TRITD_4Av1G262030	Aegilops_tauschii|LOC109748134
OG0005015	Triticum_turgidum|TRITD_5Bv1G075830	Aegilops_tauschii|LOC109748641
OG0005018	Triticum_turgidum|TRITD_3Bv1G222510	Aegilops_tauschii|LOC109748880
OG0005019	Triticum_turgidum|TRITD_3Bv1G155170, Triticum_turgidum|TRITD_3Av1G174570	Aegilops_tauschii|LOC109770629
OG0005020	Triticum_turgidum|TRITD_3Bv1G087720, Triticum_turgidum|TRITD_3Av1G085500	Aegilops_tauschii|LOC109756961
OG0005023	Triticum_turgidum|TRITD_3Av1G160430	Aegilops_tauschii|LOC109782611
OG0005024	Triticum_turgidum|TRITD_3Av1G068250, Triticum_turgidum|TRITD_3Bv1G075660	Aegilops_tauschii|LOC109774000
OG0005028	Triticum_turgidum|TRITD_3Bv1G093610	Aegilops_tauschii|LOC109786876
OG0005029	Triticum_turgidum|TRITD_3Bv1G222580	Aegilops_tauschii|LOC109780768
OG0005030	Triticum_turgidum|TRITD_3Bv1G235530, Triticum_turgidum|TRITD_3Bv1G235920	Aegilops_tauschii|LOC109774580
OG0005032	Triticum_turgidum|TRITD_3Bv1G255990, Triticum_turgidum|TRITD_3Av1G261390	Aegilops_tauschii|LOC109776436
OG0005034	Triticum_turgidum|TRITD_3Bv1G177050	Aegilops_tauschii|LOC109772941
OG0005036	Triticum_turgidum|TRITD_3Bv1G010110	Aegilops_tauschii|LOC109761048
OG0005037	Triticum_turgidum|TRITD_3Av1G131180	Aegilops_tauschii|LOC109736975
OG0005040	Triticum_turgidum|TRITD_5Bv1G209150	Aegilops_tauschii|LOC109783449
OG0005042	Triticum_turgidum|TRITD_3Av1G149100	Aegilops_tauschii|LOC109758669
OG0005043	Triticum_turgidum|TRITD_3Bv1G004920	Aegilops_tauschii|LOC109739066
OG0005044	Triticum_turgidum|TRITD_3Av1G227870	Aegilops_tauschii|LOC109743877
OG0005046	Triticum_turgidum|TRITD_3Bv1G225520	Aegilops_tauschii|LOC109743300
OG0005046	Triticum_turgidum|TRITD_3Av1G236090	Aegilops_tauschii|LOC109743294
OG0005051	Triticum_turgidum|TRITD_3Av1G240920	Aegilops_tauschii|LOC109743249
OG0005052	Triticum_turgidum|TRITD_3Av1G242450	Aegilops_tauschii|LOC109746629, Aegilops_tauschii|LOC109770931
OG0005053	Triticum_turgidum|TRITD_3Bv1G232810	Aegilops_tauschii|LOC109743212
OG0005054	Triticum_turgidum|TRITD_3Bv1G160310, Triticum_turgidum|TRITD_3Av1G179200	Aegilops_tauschii|LOC109739048
OG0005055	Triticum_turgidum|TRITD_4Av1G256860	Aegilops_tauschii|LOC109743543
OG0005056	Triticum_turgidum|TRITD_3Bv1G248710, Triticum_turgidum|TRITD_3Av1G255490	Aegilops_tauschii|LOC109782010
OG0005058	Triticum_turgidum|TRITD_3Av1G098040, Triticum_turgidum|TRITD_3Bv1G095670	Aegilops_tauschii|LOC109786874
OG0005059	Triticum_turgidum|TRITD_3Av1G058220	Aegilops_tauschii|LOC109775050
OG0005059	Triticum_turgidum|TRITD_7Bv1G076750	Aegilops_tauschii|LOC109766670
OG0005060	Triticum_turgidum|TRITD_3Bv1G003080, Triticum_turgidum|TRITD_3Av1G002220	Aegilops_tauschii|LOC109768588
OG0005061	Triticum_turgidum|TRITD_3Av1G241970, Triticum_turgidum|TRITD_3Bv1G233670	Aegilops_tauschii|LOC109736953
OG0005067	Triticum_turgidum|TRITD_3Av1G251670	Aegilops_tauschii|LOC109747687
OG0005068	Triticum_turgidum|TRITD_3Bv1G281720, Triticum_turgidum|TRITD_3Av1G286830	Aegilops_tauschii|LOC109768833
OG0005069	Triticum_turgidum|TRITD_3Bv1G200760, Triticum_turgidum|TRITD_3Av1G215430	Aegilops_tauschii|LOC109786054
OG0005070	Triticum_turgidum|TRITD_3Bv1G188030	Aegilops_tauschii|LOC109734486, Aegilops_tauschii|LOC109749142
OG0005072	Triticum_turgidum|TRITD_3Av1G265770	Aegilops_tauschii|LOC120976250
OG0005073	Triticum_turgidum|TRITD_3Av1G170160	Aegilops_tauschii|LOC109753373
OG0005074	Triticum_turgidum|TRITD_3Av1G267190	Aegilops_tauschii|LOC109735733
OG0005075	Triticum_turgidum|TRITD_3Av1G235790	Aegilops_tauschii|LOC109741364
OG0005076	Triticum_turgidum|TRITD_3Av1G091930	Aegilops_tauschii|LOC109768391
OG0005077	Triticum_turgidum|TRITD_3Av1G163380, Triticum_turgidum|TRITD_3Av1G163400, Triticum_turgidum|TRITD_3Av1G163370	Aegilops_tauschii|LOC109746169
OG0005080	Triticum_turgidum|TRITD_7Bv1G220580	Aegilops_tauschii|LOC109754996, Aegilops_tauschii|LOC109771786, Aegilops_tauschii|LOC109759127, Aegilops_tauschii|LOC109764853, Aegilops_tauschii|LOC120967899, Aegilops_tauschii|LOC120963982, Aegilops_tauschii|LOC109752603
OG0005081	Triticum_turgidum|TRITD_3Av1G272030	Aegilops_tauschii|LOC109747009, Aegilops_tauschii|LOC109781394
OG0005082	Triticum_turgidum|TRITD_3Av1G049330	Aegilops_tauschii|LOC109776324
OG0005086	Triticum_turgidum|TRITD_3Bv1G223220	Aegilops_tauschii|LOC120976196, Aegilops_tauschii|LOC109737351, Aegilops_tauschii|LOC109778895
OG0005088	Triticum_turgidum|TRITD_3Av1G023210	Aegilops_tauschii|LOC109777820
OG0005090	Triticum_turgidum|TRITD_3Bv1G025810	Aegilops_tauschii|LOC109761365
OG0005092	Triticum_turgidum|TRITD_3Bv1G281740	Aegilops_tauschii|LOC109748263
OG0005094	Triticum_turgidum|TRITD_3Av1G027420, Triticum_turgidum|TRITD_3Bv1G031340	Aegilops_tauschii|LOC109787430
OG0005095	Triticum_turgidum|TRITD_3Av1G007450	Aegilops_tauschii|LOC109772447
OG0005096	Triticum_turgidum|TRITD_3Av1G008290, Triticum_turgidum|TRITD_3Bv1G012360	Aegilops_tauschii|LOC109751153
OG0005097	Triticum_turgidum|TRITD_3Av1G058400, Triticum_turgidum|TRITD_3Bv1G065690, Triticum_turgidum|TRITD_7Av1G220290	Aegilops_tauschii|LOC109769328
OG0005098	Triticum_turgidum|TRITD_3Av1G022000	Aegilops_tauschii|LOC109783022
OG0005100	Triticum_turgidum|TRITD_3Bv1G236910	Aegilops_tauschii|LOC109778662
OG0005103	Triticum_turgidum|TRITD_3Av1G189880	Aegilops_tauschii|LOC109780894
OG0005104	Triticum_turgidum|TRITD_3Av1G044930	Aegilops_tauschii|LOC109740000
OG0005105	Triticum_turgidum|TRITD_4Bv1G000310	Aegilops_tauschii|LOC109774338
OG0005105	Triticum_turgidum|TRITD_4Bv1G000290, Triticum_turgidum|TRITD_4Av1G203710	Aegilops_tauschii|LOC109774351
OG0005107	Triticum_turgidum|TRITD_4Av1G062730	Aegilops_tauschii|LOC109737703
OG0005108	Triticum_turgidum|TRITD_4Av1G145750, Triticum_turgidum|TRITD_4Bv1G058020	Aegilops_tauschii|LOC109746007
OG0005109	Triticum_turgidum|TRITD_4Av1G147120, Triticum_turgidum|TRITD_4Bv1G055780	Aegilops_tauschii|LOC109746716
OG0005110	Triticum_turgidum|TRITD_4Bv1G205660	Aegilops_tauschii|LOC109787580, Aegilops_tauschii|LOC109787581, Aegilops_tauschii|LOC109787583
OG0005112	Triticum_turgidum|TRITD_4Bv1G008520	Aegilops_tauschii|LOC109774404
OG0005115	Triticum_turgidum|TRITD_4Bv1G169570	Aegilops_tauschii|LOC109772808
OG0005116	Triticum_turgidum|TRITD_4Bv1G205800, Triticum_turgidum|TRITD_4Bv1G205720	Aegilops_tauschii|LOC120970283
OG0005116	Triticum_turgidum|TRITD_4Bv1G189070	Aegilops_tauschii|LOC109787593
OG0005119	Triticum_turgidum|TRITD_4Av1G016410	Aegilops_tauschii|LOC109762283
OG0005123	Triticum_turgidum|TRITD_4Bv1G033620	Aegilops_tauschii|LOC109746398
OG0005124	Triticum_turgidum|TRITD_4Bv1G176640	Aegilops_tauschii|LOC109769759, Aegilops_tauschii|LOC120961966
OG0005125	Triticum_turgidum|TRITD_4Bv1G174010	Aegilops_tauschii|LOC109735160
OG0005129	Triticum_turgidum|TRITD_4Av1G029660	Aegilops_tauschii|LOC109751374
OG0005130	Triticum_turgidum|TRITD_4Bv1G140370	Aegilops_tauschii|LOC109758640
OG0005131	Triticum_turgidum|TRITD_4Av1G163840	Aegilops_tauschii|LOC109779413, Aegilops_tauschii|LOC109786854
OG0005132	Triticum_turgidum|TRITD_3Bv1G147070, Triticum_turgidum|TRITD_4Bv1G009630, Triticum_turgidum|TRITD_4Av1G196420	Aegilops_tauschii|LOC109742589
OG0005134	Triticum_turgidum|TRITD_4Bv1G176480, Triticum_turgidum|TRITD_4Av1G229230	Aegilops_tauschii|LOC109756016
OG0005138	Triticum_turgidum|TRITD_4Av1G014970	Aegilops_tauschii|LOC109743324
OG0005139	Triticum_turgidum|TRITD_4Bv1G060430, Triticum_turgidum|TRITD_4Av1G140380	Aegilops_tauschii|LOC109757788
OG0005143	Triticum_turgidum|TRITD_4Bv1G012050	Aegilops_tauschii|LOC109771046
OG0005144	Triticum_turgidum|TRITD_4Bv1G155110	Aegilops_tauschii|LOC109771324
OG0005145	Triticum_turgidum|TRITD_4Av1G175690	Aegilops_tauschii|LOC120962751
OG0005148	Triticum_turgidum|TRITD_4Bv1G054730	Aegilops_tauschii|LOC109742090
OG0005150	Triticum_turgidum|TRITD_4Av1G195110, Triticum_turgidum|TRITD_4Bv1G011160	Aegilops_tauschii|LOC109762682
OG0005153	Triticum_turgidum|TRITD_4Av1G034720, Triticum_turgidum|TRITD_4Bv1G135430	Aegilops_tauschii|LOC109740348
OG0005155	Triticum_turgidum|TRITD_4Av1G037310	Aegilops_tauschii|LOC109782349
OG0005155	Triticum_turgidum|TRITD_4Bv1G133170	Aegilops_tauschii|LOC109782349
OG0005156	Triticum_turgidum|TRITD_4Bv1G019940	Aegilops_tauschii|LOC109751907
OG0005157	Triticum_turgidum|TRITD_4Av1G200240	Aegilops_tauschii|LOC109780640
OG0005158	Triticum_turgidum|TRITD_4Bv1G009510, Triticum_turgidum|TRITD_3Bv1G147010, Triticum_turgidum|TRITD_4Av1G196440	Aegilops_tauschii|LOC109742611
OG0005159	Triticum_turgidum|TRITD_4Bv1G040510	Aegilops_tauschii|LOC109749732
OG0005162	Triticum_turgidum|TRITD_4Bv1G204240, Triticum_turgidum|TRITD_3Bv1G270640, Triticum_turgidum|TRITD_5Av1G255550	Aegilops_tauschii|LOC109782395
OG0005164	Triticum_turgidum|TRITD_4Bv1G173700, Triticum_turgidum|TRITD_4Av1G000320	Aegilops_tauschii|LOC109760959
OG0005166	Triticum_turgidum|TRITD_4Av1G153080	Aegilops_tauschii|LOC109786453
OG0005167	Triticum_turgidum|TRITD_4Av1G180340, Triticum_turgidum|TRITD_4Bv1G024610	Aegilops_tauschii|LOC109775594
OG0005168	Triticum_turgidum|TRITD_5Bv1G186290	Aegilops_tauschii|LOC109752560
OG0005170	Triticum_turgidum|TRITD_5Av1G190920, Triticum_turgidum|TRITD_5Bv1G182670	Aegilops_tauschii|LOC109782061
OG0005172	Triticum_turgidum|TRITD_5Av1G219260, Triticum_turgidum|TRITD_5Bv1G216840	Aegilops_tauschii|LOC109765464
OG0005173	Triticum_turgidum|TRITD_4Av1G220180	Aegilops_tauschii|LOC109773113
OG0005175	Triticum_turgidum|TRITD_5Bv1G003120, Triticum_turgidum|TRITD_5Av1G004330	Aegilops_tauschii|LOC109771704
OG0005176	Triticum_turgidum|TRITD_5Bv1G150020, Triticum_turgidum|TRITD_5Av1G159830	Aegilops_tauschii|LOC109773704
OG0005178	Triticum_turgidum|TRITD_5Av1G151280, Triticum_turgidum|TRITD_5Bv1G140650	Aegilops_tauschii|LOC109751312
OG0005179	Triticum_turgidum|TRITD_5Av1G228290, Triticum_turgidum|TRITD_5Bv1G227180	Aegilops_tauschii|LOC109747846
OG0005180	Triticum_turgidum|TRITD_7Bv1G003400	Aegilops_tauschii|LOC109755025
OG0005181	Triticum_turgidum|TRITD_5Av1G179720	Aegilops_tauschii|LOC109748539
OG0005183	Triticum_turgidum|TRITD_5Bv1G221060	Aegilops_tauschii|LOC109748424
OG0005184	Triticum_turgidum|TRITD_5Bv1G243140	Aegilops_tauschii|LOC109766469
OG0005184	Triticum_turgidum|TRITD_5Av1G220970	Aegilops_tauschii|LOC109740070
OG0005185	Triticum_turgidum|TRITD_5Bv1G181050, Triticum_turgidum|TRITD_5Bv1G180960, Triticum_turgidum|TRITD_6Av1G178120	Aegilops_tauschii|LOC109734855
OG0005186	Triticum_turgidum|TRITD_2Av1G195410	Aegilops_tauschii|LOC109780425
OG0005188	Triticum_turgidum|TRITD_5Bv1G250580, Triticum_turgidum|TRITD_4Av1G209290	Aegilops_tauschii|LOC109732287
OG0005190	Triticum_turgidum|TRITD_5Bv1G086070, Triticum_turgidum|TRITD_5Av1G105170	Aegilops_tauschii|LOC109781938
OG0005191	Triticum_turgidum|TRITD_5Av1G167530	Aegilops_tauschii|LOC109734048
OG0005193	Triticum_turgidum|TRITD_5Av1G096270	Aegilops_tauschii|LOC109771177
OG0005194	Triticum_turgidum|TRITD_5Av1G007160	Aegilops_tauschii|LOC109744338
OG0005194	Triticum_turgidum|TRITD_5Bv1G006090	Aegilops_tauschii|LOC109769171
OG0005195	Triticum_turgidum|TRITD_5Bv1G167460, Triticum_turgidum|TRITD_6Bv1G007860, Triticum_turgidum|TRITD_6Av1G005520	Aegilops_tauschii|LOC109784690
OG0005197	Triticum_turgidum|TRITD_7Av1G011910	Aegilops_tauschii|LOC109785107
OG0005198	Triticum_turgidum|TRITD_5Bv1G244600	Aegilops_tauschii|LOC109767068
OG0005199	Triticum_turgidum|TRITD_7Av1G045670	Aegilops_tauschii|LOC109749400
OG0005200	Triticum_turgidum|TRITD_5Av1G177450, Triticum_turgidum|TRITD_5Bv1G166660	Aegilops_tauschii|LOC109751778
OG0005201	Triticum_turgidum|TRITD_5Bv1G001710, Triticum_turgidum|TRITD_5Av1G002090, Triticum_turgidum|TRITD_5Bv1G011520, Triticum_turgidum|TRITD_5Bv1G008710	Aegilops_tauschii|LOC109753028
OG0005202	Triticum_turgidum|TRITD_4Av1G221870, Triticum_turgidum|TRITD_5Bv1G238730	Aegilops_tauschii|LOC109739580
OG0005203	Triticum_turgidum|TRITD_5Bv1G157400	Aegilops_tauschii|LOC109767438
OG0005203	Triticum_turgidum|TRITD_5Bv1G157390, Triticum_turgidum|TRITD_5Av1G165880	Aegilops_tauschii|LOC109767442
OG0005205	Triticum_turgidum|TRITD_5Bv1G023800	Aegilops_tauschii|LOC109738766
OG0005208	Triticum_turgidum|TRITD_5Bv1G187810	Aegilops_tauschii|LOC109755395
OG0005212	Triticum_turgidum|TRITD_5Av1G197910, Triticum_turgidum|TRITD_5Av1G197920, Triticum_turgidum|TRITD_5Bv1G191240	Aegilops_tauschii|LOC109740995
OG0005214	Triticum_turgidum|TRITD_5Bv1G005530	Aegilops_tauschii|LOC109779437
OG0005215	Triticum_turgidum|TRITD_7Av1G001510	Aegilops_tauschii|LOC109742047
OG0005216	Triticum_turgidum|TRITD_5Bv1G123730	Aegilops_tauschii|LOC109778566
OG0005217	Triticum_turgidum|TRITD_5Bv1G152200, Triticum_turgidum|TRITD_5Bv1G152220	Aegilops_tauschii|LOC109773717
OG0005218	Triticum_turgidum|TRITD_5Av1G213660	Aegilops_tauschii|LOC109781368
OG0005220	Triticum_turgidum|TRITD_3Av1G260920	Aegilops_tauschii|LOC109754266
OG0005224	Triticum_turgidum|TRITD_5Av1G108400, Triticum_turgidum|TRITD_5Bv1G090250	Aegilops_tauschii|LOC109758302
OG0005225	Triticum_turgidum|TRITD_5Bv1G003380, Triticum_turgidum|TRITD_5Av1G003840	Aegilops_tauschii|LOC109742472
OG0005227	Triticum_turgidum|TRITD_5Bv1G126070	Aegilops_tauschii|LOC109765655
OG0005228	Triticum_turgidum|TRITD_5Bv1G187000	Aegilops_tauschii|LOC109754014
OG0005228	Triticum_turgidum|TRITD_5Av1G194160	Aegilops_tauschii|LOC109754015
OG0005231	Triticum_turgidum|TRITD_7Bv1G000340, Triticum_turgidum|TRITD_5Bv1G253590	Aegilops_tauschii|LOC109733666
OG0005233	Triticum_turgidum|TRITD_7Bv1G164180	Aegilops_tauschii|LOC109736541
OG0005233	Triticum_turgidum|TRITD_5Bv1G113960	Aegilops_tauschii|LOC109744730
OG0005236	Triticum_turgidum|TRITD_5Bv1G225510, Triticum_turgidum|TRITD_5Bv1G225520, Triticum_turgidum|TRITD_5Bv1G225270, Triticum_turgidum|TRITD_5Av1G226280	Aegilops_tauschii|LOC109781159
OG0005237	Triticum_turgidum|TRITD_5Bv1G248300	Aegilops_tauschii|LOC109739492
OG0005238	Triticum_turgidum|TRITD_5Bv1G003370, Triticum_turgidum|TRITD_5Av1G003850	Aegilops_tauschii|LOC109742470
OG0005240	Triticum_turgidum|TRITD_5Bv1G092620, Triticum_turgidum|TRITD_5Av1G112160	Aegilops_tauschii|LOC109753438
OG0005241	Triticum_turgidum|TRITD_5Av1G034460, Triticum_turgidum|TRITD_5Av1G034110, Triticum_turgidum|TRITD_5Bv1G032160	Aegilops_tauschii|LOC109779453
OG0005242	Triticum_turgidum|TRITD_5Bv1G193710	Aegilops_tauschii|LOC109780950
OG0005243	Triticum_turgidum|TRITD_4Av1G217890	Aegilops_tauschii|LOC109780955, Aegilops_tauschii|LOC109768632
OG0005244	Triticum_turgidum|TRITD_5Bv1G092350	Aegilops_tauschii|LOC109782215
OG0005245	Triticum_turgidum|TRITD_5Bv1G043450	Aegilops_tauschii|LOC109779420
OG0005247	Triticum_turgidum|TRITD_5Av1G207410, Triticum_turgidum|TRITD_5Bv1G203470	Aegilops_tauschii|LOC109756421, Aegilops_tauschii|LOC109751516
OG0005248	Triticum_turgidum|TRITD_5Av1G033980	Aegilops_tauschii|LOC109778300
OG0005249	Triticum_turgidum|TRITD_5Bv1G051170	Aegilops_tauschii|LOC109763497
OG0005250	Triticum_turgidum|TRITD_5Bv1G048360, Triticum_turgidum|TRITD_5Av1G052680	Aegilops_tauschii|LOC109759192
OG0005252	Triticum_turgidum|TRITD_5Bv1G158040	Aegilops_tauschii|LOC109765278
OG0005253	Triticum_turgidum|TRITD_4Av1G224480, Triticum_turgidum|TRITD_5Bv1G236850	Aegilops_tauschii|LOC109754572
OG0005255	Triticum_turgidum|TRITD_5Bv1G235680	Aegilops_tauschii|LOC109751746
OG0005256	Triticum_turgidum|TRITD_5Bv1G159360	Aegilops_tauschii|LOC109734046
OG0005257	Triticum_turgidum|TRITD_5Bv1G145010	Aegilops_tauschii|LOC109757587
OG0005258	Triticum_turgidum|TRITD_5Bv1G086190, Triticum_turgidum|TRITD_5Av1G105310	Aegilops_tauschii|LOC109738724
OG0005263	Triticum_turgidum|TRITD_6Bv1G052760	Aegilops_tauschii|LOC109734678
OG0005265	Triticum_turgidum|TRITD_6Bv1G215110, Triticum_turgidum|TRITD_6Bv1G214860, Triticum_turgidum|TRITD_6Av1G217060	Aegilops_tauschii|LOC109777572
OG0005269	Triticum_turgidum|TRITD_6Bv1G068030, Triticum_turgidum|TRITD_6Av1G059270	Aegilops_tauschii|LOC109772339
OG0005271	Triticum_turgidum|TRITD_6Bv1G216840	Aegilops_tauschii|LOC109784892
OG0005272	Triticum_turgidum|TRITD_6Bv1G032760	Aegilops_tauschii|LOC109784543
OG0005272	Triticum_turgidum|TRITD_6Av1G010210	Aegilops_tauschii|LOC109784542
OG0005272	Triticum_turgidum|TRITD_6Bv1G015180, Triticum_turgidum|TRITD_6Bv1G015140	Aegilops_tauschii|LOC109740823
OG0005274	Triticum_turgidum|TRITD_6Av1G036780	Aegilops_tauschii|LOC109782108
OG0005276	Triticum_turgidum|TRITD_6Bv1G010090, Triticum_turgidum|TRITD_6Av1G006880	Aegilops_tauschii|LOC109764102
OG0005277	Triticum_turgidum|TRITD_6Bv1G000350	Aegilops_tauschii|LOC109749252
OG0005279	Triticum_turgidum|TRITD_6Bv1G214000, Triticum_turgidum|TRITD_6Av1G215810	Aegilops_tauschii|LOC109745154
OG0005280	Triticum_turgidum|TRITD_6Av1G227040	Aegilops_tauschii|LOC109782338
OG0005281	Triticum_turgidum|TRITD_6Bv1G205110	Aegilops_tauschii|LOC109755756
OG0005283	Triticum_turgidum|TRITD_6Bv1G217950	Aegilops_tauschii|LOC109734363
OG0005284	Triticum_turgidum|TRITD_7Av1G025650, Triticum_turgidum|TRITD_6Bv1G181930, Triticum_turgidum|TRITD_6Av1G191060	Aegilops_tauschii|LOC109753512
