Orthogroup	Triticum_turgidum	Aegilops_speltoides
OG0010211	Triticum_turgidum|TRITD_3Av1G139560, Triticum_turgidum|TRITD_3Bv1G127220	Aegilops_speltoides|GWHGBFXR012752.1
OG0010212	Triticum_turgidum|TRITD_3Av1G111000, Triticum_turgidum|TRITD_3Bv1G100350	Aegilops_speltoides|GWHGBFXR012490.1
OG0010213	Triticum_turgidum|TRITD_3Av1G075730, Triticum_turgidum|TRITD_3Bv1G081980	Aegilops_speltoides|GWHGBFXR012225.1
OG0010214	Triticum_turgidum|TRITD_3Bv1G104960	Aegilops_speltoides|GWHGBFXR012545.1
OG0010215	Triticum_turgidum|TRITD_3Bv1G219680	Aegilops_speltoides|GWHGBFXR014460.1
OG0010216	Triticum_turgidum|TRITD_3Av1G196600, Triticum_turgidum|TRITD_3Bv1G182290	Aegilops_speltoides|GWHGBFXR013631.1
OG0010217	Triticum_turgidum|TRITD_3Bv1G060640	Aegilops_speltoides|GWHGBFXR011921.1
OG0010218	Triticum_turgidum|TRITD_3Av1G083080, Triticum_turgidum|TRITD_3Bv1G088690	Aegilops_speltoides|GWHGBFXR012334.1
OG0010219	Triticum_turgidum|TRITD_3Bv1G082570	Aegilops_speltoides|GWHGBFXR012233.1
OG0010220	Triticum_turgidum|TRITD_3Av1G182500, Triticum_turgidum|TRITD_3Bv1G161500	Aegilops_speltoides|GWHGBFXR013457.1
OG0010221	Triticum_turgidum|TRITD_3Bv1G261330	Aegilops_speltoides|GWHGBFXR015583.1
OG0010222	Triticum_turgidum|TRITD_3Bv1G074490, Triticum_turgidum|TRITD_3Av1G070410	Aegilops_speltoides|GWHGBFXR012170.1
OG0010223	Triticum_turgidum|TRITD_3Bv1G218900, Triticum_turgidum|TRITD_3Av1G231760	Aegilops_speltoides|GWHGBFXR014441.1
OG0010224	Triticum_turgidum|TRITD_3Bv1G220670	Aegilops_speltoides|GWHGBFXR014483.1
OG0010225	Triticum_turgidum|TRITD_3Av1G219080, Triticum_turgidum|TRITD_3Bv1G211690	Aegilops_speltoides|GWHGBFXR014255.1
OG0010226	Triticum_turgidum|TRITD_3Bv1G192700, Triticum_turgidum|TRITD_3Av1G210150	Aegilops_speltoides|GWHGBFXR013907.1
OG0010227	Triticum_turgidum|TRITD_3Bv1G126220	Aegilops_speltoides|GWHGBFXR012738.1
OG0010229	Triticum_turgidum|TRITD_3Bv1G208580	Aegilops_speltoides|GWHGBFXR014172.1
OG0010230	Triticum_turgidum|TRITD_3Av1G143950, Triticum_turgidum|TRITD_3Bv1G129320	Aegilops_speltoides|GWHGBFXR012789.1
OG0010231	Triticum_turgidum|TRITD_3Av1G184510, Triticum_turgidum|TRITD_3Bv1G166750	Aegilops_speltoides|GWHGBFXR013397.1
OG0010232	Triticum_turgidum|TRITD_3Bv1G067490	Aegilops_speltoides|GWHGBFXR012059.1
OG0010233	Triticum_turgidum|TRITD_3Bv1G260210	Aegilops_speltoides|GWHGBFXR015554.1
OG0010234	Triticum_turgidum|TRITD_3Av1G146480, Triticum_turgidum|TRITD_3Bv1G130410	Aegilops_speltoides|GWHGBFXR012805.1
OG0010235	Triticum_turgidum|TRITD_3Av1G248320, Triticum_turgidum|TRITD_3Bv1G239880	Aegilops_speltoides|GWHGBFXR014871.1
OG0010236	Triticum_turgidum|TRITD_3Bv1G040000, Triticum_turgidum|TRITD_3Av1G032700	Aegilops_speltoides|GWHGBFXR011513.1
OG0010237	Triticum_turgidum|TRITD_3Bv1G189860	Aegilops_speltoides|GWHGBFXR012562.1
OG0010238	Triticum_turgidum|TRITD_3Bv1G089350	Aegilops_speltoides|GWHGBFXR012345.1
OG0010239	Triticum_turgidum|TRITD_3Bv1G045120	Aegilops_speltoides|GWHGBFXR011587.1
OG0010240	Triticum_turgidum|TRITD_3Av1G082700	Aegilops_speltoides|GWHGBFXR012310.1
OG0010240	Triticum_turgidum|TRITD_3Bv1G087160	Aegilops_speltoides|GWHGBFXR012310.1
OG0010241	Triticum_turgidum|TRITD_3Av1G030890, Triticum_turgidum|TRITD_3Bv1G037100	Aegilops_speltoides|GWHGBFXR011460.1
OG0010242	Triticum_turgidum|TRITD_3Av1G059960, Triticum_turgidum|TRITD_3Bv1G066990	Aegilops_speltoides|GWHGBFXR012042.1
OG0010243	Triticum_turgidum|TRITD_3Bv1G097290	Aegilops_speltoides|GWHGBFXR012482.1
OG0010244	Triticum_turgidum|TRITD_3Av1G064070, Triticum_turgidum|TRITD_3Bv1G069480	Aegilops_speltoides|GWHGBFXR012096.1
OG0010245	Triticum_turgidum|TRITD_3Av1G192340, Triticum_turgidum|TRITD_3Bv1G174860	Aegilops_speltoides|GWHGBFXR013536.1
OG0010246	Triticum_turgidum|TRITD_3Av1G255720, Triticum_turgidum|TRITD_3Bv1G248930	Aegilops_speltoides|GWHGBFXR015102.1
OG0010247	Triticum_turgidum|TRITD_3Bv1G089140	Aegilops_speltoides|GWHGBFXR012342.1
OG0010248	Triticum_turgidum|TRITD_3Bv1G104790, Triticum_turgidum|TRITD_3Av1G121630	Aegilops_speltoides|GWHGBFXR012543.1
OG0010249	Triticum_turgidum|TRITD_3Av1G063070, Triticum_turgidum|TRITD_3Bv1G068370	Aegilops_speltoides|GWHGBFXR012078.1
OG0010250	Triticum_turgidum|TRITD_3Av1G149870, Triticum_turgidum|TRITD_3Bv1G133020	Aegilops_speltoides|GWHGBFXR012840.1
OG0010251	Triticum_turgidum|TRITD_3Av1G183030, Triticum_turgidum|TRITD_3Bv1G164350	Aegilops_speltoides|GWHGBFXR013444.1
OG0010252	Triticum_turgidum|TRITD_3Av1G020080	Aegilops_speltoides|GWHGBFXR011191.1
OG0010253	Triticum_turgidum|TRITD_3Bv1G096160	Aegilops_speltoides|GWHGBFXR012451.1
OG0010254	Triticum_turgidum|TRITD_3Bv1G157030, Triticum_turgidum|TRITD_3Av1G175840	Aegilops_speltoides|GWHGBFXR013223.1
OG0010255	Triticum_turgidum|TRITD_3Bv1G204380, Triticum_turgidum|TRITD_3Av1G225060	Aegilops_speltoides|GWHGBFXR014099.1
OG0010256	Triticum_turgidum|TRITD_3Av1G246730, Triticum_turgidum|TRITD_3Bv1G239110	Aegilops_speltoides|GWHGBFXR014857.1
OG0010257	Triticum_turgidum|TRITD_3Av1G240510, Triticum_turgidum|TRITD_3Bv1G232040	Aegilops_speltoides|GWHGBFXR014735.1
OG0010258	Triticum_turgidum|TRITD_3Av1G045980, Triticum_turgidum|TRITD_3Bv1G054130	Aegilops_speltoides|GWHGBFXR011767.1
OG0010259	Triticum_turgidum|TRITD_3Av1G203040, Triticum_turgidum|TRITD_3Bv1G229260	Aegilops_speltoides|GWHGBFXR013745.1
OG0010260	Triticum_turgidum|TRITD_3Av1G206950, Triticum_turgidum|TRITD_3Bv1G187420	Aegilops_speltoides|GWHGBFXR013823.1
OG0010261	Triticum_turgidum|TRITD_3Av1G177390, Triticum_turgidum|TRITD_3Bv1G157470	Aegilops_speltoides|GWHGBFXR013237.1
OG0010262	Triticum_turgidum|TRITD_3Av1G191580, Triticum_turgidum|TRITD_3Bv1G174030	Aegilops_speltoides|GWHGBFXR013517.1
OG0010263	Triticum_turgidum|TRITD_3Bv1G210120	Aegilops_speltoides|GWHGBFXR014217.1
OG0010264	Triticum_turgidum|TRITD_3Bv1G223620, Triticum_turgidum|TRITD_3Av1G234400	Aegilops_speltoides|GWHGBFXR014566.1
OG0010265	Triticum_turgidum|TRITD_3Bv1G180230, Triticum_turgidum|TRITD_3Av1G199790	Aegilops_speltoides|GWHGBFXR013679.1
OG0010266	Triticum_turgidum|TRITD_3Bv1G189190	Aegilops_speltoides|GWHGBFXR013865.1
OG0010267	Triticum_turgidum|TRITD_3Bv1G021700	Aegilops_speltoides|GWHGBFXR011086.1
OG0010268	Triticum_turgidum|TRITD_3Av1G086740, Triticum_turgidum|TRITD_3Bv1G089540	Aegilops_speltoides|GWHGBFXR012351.1
OG0010269	Triticum_turgidum|TRITD_3Av1G164800, Triticum_turgidum|TRITD_3Bv1G142470	Aegilops_speltoides|GWHGBFXR013031.1
OG0010270	Triticum_turgidum|TRITD_3Av1G287050, Triticum_turgidum|TRITD_3Bv1G282780	Aegilops_speltoides|GWHGBFXR016229.1
OG0010271	Triticum_turgidum|TRITD_3Bv1G140960, Triticum_turgidum|TRITD_3Av1G162580	Aegilops_speltoides|GWHGBFXR013001.1
OG0010272	Triticum_turgidum|TRITD_3Bv1G181310	Aegilops_speltoides|GWHGBFXR013644.1
OG0010273	Triticum_turgidum|TRITD_3Bv1G183290, Triticum_turgidum|TRITD_3Av1G203250	Aegilops_speltoides|GWHGBFXR013757.1
OG0010274	Triticum_turgidum|TRITD_3Bv1G063430, Triticum_turgidum|TRITD_3Av1G053110	Aegilops_speltoides|GWHGBFXR011979.1
OG0010275	Triticum_turgidum|TRITD_3Bv1G162910, Triticum_turgidum|TRITD_3Av1G181760	Aegilops_speltoides|GWHGBFXR013476.1
OG0010276	Triticum_turgidum|TRITD_3Bv1G170050	Aegilops_speltoides|GWHGBFXR013318.1
OG0010277	Triticum_turgidum|TRITD_3Av1G229580, Triticum_turgidum|TRITD_3Bv1G215710	Aegilops_speltoides|GWHGBFXR014353.1
OG0010278	Triticum_turgidum|TRITD_3Bv1G211150	Aegilops_speltoides|GWHGBFXR014244.1
OG0010279	Triticum_turgidum|TRITD_3Bv1G252860	Aegilops_speltoides|GWHGBFXR015246.1
OG0010280	Triticum_turgidum|TRITD_3Av1G136950, Triticum_turgidum|TRITD_3Bv1G124100	Aegilops_speltoides|GWHGBFXR012708.1
OG0010281	Triticum_turgidum|TRITD_3Bv1G037470	Aegilops_speltoides|GWHGBFXR011478.1
OG0010282	Triticum_turgidum|TRITD_3Av1G166900, Triticum_turgidum|TRITD_3Bv1G145280	Aegilops_speltoides|GWHGBFXR013073.1
OG0010283	Triticum_turgidum|TRITD_3Av1G214380, Triticum_turgidum|TRITD_3Bv1G197600	Aegilops_speltoides|GWHGBFXR013989.1
OG0010284	Triticum_turgidum|TRITD_3Bv1G192740, Triticum_turgidum|TRITD_3Av1G210120	Aegilops_speltoides|GWHGBFXR013902.1
OG0010285	Triticum_turgidum|TRITD_3Bv1G209680	Aegilops_speltoides|GWHGBFXR014206.1
OG0010286	Triticum_turgidum|TRITD_3Bv1G204950	Aegilops_speltoides|GWHGBFXR014108.1
OG0010287	Triticum_turgidum|TRITD_3Bv1G182300, Triticum_turgidum|TRITD_3Av1G196590	Aegilops_speltoides|GWHGBFXR013630.1
OG0010288	Triticum_turgidum|TRITD_3Bv1G022770, Triticum_turgidum|TRITD_3Av1G019740	Aegilops_speltoides|GWHGBFXR011209.1
OG0010289	Triticum_turgidum|TRITD_3Av1G177870, Triticum_turgidum|TRITD_3Bv1G157290	Aegilops_speltoides|GWHGBFXR013242.1
OG0010290	Triticum_turgidum|TRITD_3Bv1G141350	Aegilops_speltoides|GWHGBFXR013011.1
OG0010291	Triticum_turgidum|TRITD_3Bv1G095490	Aegilops_speltoides|GWHGBFXR012444.1
OG0010292	Triticum_turgidum|TRITD_3Bv1G009950	Aegilops_speltoides|GWHGBFXR010809.1
OG0010293	Triticum_turgidum|TRITD_3Bv1G060310	Aegilops_speltoides|GWHGBFXR011915.1
OG0010294	Triticum_turgidum|TRITD_3Av1G151750, Triticum_turgidum|TRITD_3Bv1G134270	Aegilops_speltoides|GWHGBFXR012865.1
OG0010295	Triticum_turgidum|TRITD_3Av1G178800, Triticum_turgidum|TRITD_3Bv1G160070	Aegilops_speltoides|GWHGBFXR013252.1
OG0010296	Triticum_turgidum|TRITD_3Bv1G180590, Triticum_turgidum|TRITD_3Bv1G180600, Triticum_turgidum|TRITD_2Bv1G034000	Aegilops_speltoides|GWHGBFXR013669.1
OG0010297	Triticum_turgidum|TRITD_3Av1G154670, Triticum_turgidum|TRITD_3Bv1G136150	Aegilops_speltoides|GWHGBFXR012909.1
OG0010298	Triticum_turgidum|TRITD_3Bv1G035610	Aegilops_speltoides|GWHGBFXR011446.1
OG0010299	Triticum_turgidum|TRITD_3Av1G254590	Aegilops_speltoides|GWHGBFXR015064.1
OG0010300	Triticum_turgidum|TRITD_4Av1G235980	Aegilops_speltoides|GWHGBFXR015731.1
OG0010301	Triticum_turgidum|TRITD_3Bv1G171790, Triticum_turgidum|TRITD_3Av1G188580	Aegilops_speltoides|GWHGBFXR013288.1
OG0010302	Triticum_turgidum|TRITD_3Bv1G222960	Aegilops_speltoides|GWHGBFXR014549.1
OG0010303	Triticum_turgidum|TRITD_3Bv1G129520	Aegilops_speltoides|GWHGBFXR012792.1
OG0010304	Triticum_turgidum|TRITD_3Bv1G146750	Aegilops_speltoides|GWHGBFXR013110.1
OG0010305	Triticum_turgidum|TRITD_3Bv1G259120, Triticum_turgidum|TRITD_3Av1G264380	Aegilops_speltoides|GWHGBFXR015485.1
OG0010306	Triticum_turgidum|TRITD_3Av1G208470	Aegilops_speltoides|GWHGBFXR013856.1
OG0010307	Triticum_turgidum|TRITD_3Bv1G187380	Aegilops_speltoides|GWHGBFXR013820.1
OG0010308	Triticum_turgidum|TRITD_3Bv1G133010	Aegilops_speltoides|GWHGBFXR012839.1
OG0010309	Triticum_turgidum|TRITD_3Bv1G120690	Aegilops_speltoides|GWHGBFXR012657.1
OG0010310	Triticum_turgidum|TRITD_3Bv1G025880	Aegilops_speltoides|GWHGBFXR011223.1
OG0010311	Triticum_turgidum|TRITD_3Bv1G044220, Triticum_turgidum|TRITD_3Av1G034980	Aegilops_speltoides|GWHGBFXR011558.1
OG0010312	Triticum_turgidum|TRITD_3Bv1G021820	Aegilops_speltoides|GWHGBFXR011094.1
OG0010313	Triticum_turgidum|TRITD_3Bv1G138600	Aegilops_speltoides|GWHGBFXR012961.1
OG0010314	Triticum_turgidum|TRITD_3Bv1G163260	Aegilops_speltoides|GWHGBFXR013480.1
OG0010315	Triticum_turgidum|TRITD_3Bv1G061090, Triticum_turgidum|TRITD_3Av1G055100	Aegilops_speltoides|GWHGBFXR011938.1
OG0010317	Triticum_turgidum|TRITD_3Bv1G169530, Triticum_turgidum|TRITD_3Av1G186730	Aegilops_speltoides|GWHGBFXR013333.1
OG0010318	Triticum_turgidum|TRITD_3Av1G146940, Triticum_turgidum|TRITD_3Bv1G130680	Aegilops_speltoides|GWHGBFXR012808.1
OG0010319	Triticum_turgidum|TRITD_3Av1G090610	Aegilops_speltoides|GWHGBFXR012390.1
OG0010320	Triticum_turgidum|TRITD_3Bv1G065680	Aegilops_speltoides|GWHGBFXR012021.1
OG0010321	Triticum_turgidum|TRITD_3Av1G223350, Triticum_turgidum|TRITD_3Bv1G205580	Aegilops_speltoides|GWHGBFXR014138.1
OG0010322	Triticum_turgidum|TRITD_3Bv1G227470	Aegilops_speltoides|GWHGBFXR014665.1
OG0010323	Triticum_turgidum|TRITD_3Bv1G088450	Aegilops_speltoides|GWHGBFXR012332.1
OG0010324	Triticum_turgidum|TRITD_3Bv1G194060	Aegilops_speltoides|GWHGBFXR013870.1
OG0010325	Triticum_turgidum|TRITD_3Av1G058320, Triticum_turgidum|TRITD_3Bv1G065360	Aegilops_speltoides|GWHGBFXR012015.1
OG0010326	Triticum_turgidum|TRITD_3Bv1G107080	Aegilops_speltoides|GWHGBFXR012529.1
OG0010327	Triticum_turgidum|TRITD_3Av1G192190, Triticum_turgidum|TRITD_3Bv1G174830	Aegilops_speltoides|GWHGBFXR013535.1
OG0010328	Triticum_turgidum|TRITD_3Bv1G066430	Aegilops_speltoides|GWHGBFXR012032.1
OG0010329	Triticum_turgidum|TRITD_3Bv1G027680	Aegilops_speltoides|GWHGBFXR011259.1
OG0010330	Triticum_turgidum|TRITD_3Bv1G136100, Triticum_turgidum|TRITD_3Av1G154700	Aegilops_speltoides|GWHGBFXR012908.1
OG0010331	Triticum_turgidum|TRITD_3Bv1G178380, Triticum_turgidum|TRITD_3Av1G201940	Aegilops_speltoides|GWHGBFXR013717.1
OG0010332	Triticum_turgidum|TRITD_3Bv1G047830, Triticum_turgidum|TRITD_3Av1G038870	Aegilops_speltoides|GWHGBFXR011644.1
OG0010333	Triticum_turgidum|TRITD_3Av1G151850, Triticum_turgidum|TRITD_3Bv1G134450	Aegilops_speltoides|GWHGBFXR012869.1
OG0010334	Triticum_turgidum|TRITD_3Bv1G259940	Aegilops_speltoides|GWHGBFXR015524.1
OG0010335	Triticum_turgidum|TRITD_3Av1G195260, Triticum_turgidum|TRITD_3Bv1G177400	Aegilops_speltoides|GWHGBFXR013607.1
OG0010336	Triticum_turgidum|TRITD_3Bv1G141830	Aegilops_speltoides|GWHGBFXR013022.1
OG0010337	Triticum_turgidum|TRITD_3Av1G082190, Triticum_turgidum|TRITD_3Bv1G086830	Aegilops_speltoides|GWHGBFXR012302.1
OG0010338	Triticum_turgidum|TRITD_3Av1G022670, Triticum_turgidum|TRITD_3Bv1G026480	Aegilops_speltoides|GWHGBFXR011232.1
OG0010339	Triticum_turgidum|TRITD_3Bv1G218220	Aegilops_speltoides|GWHGBFXR014420.1
OG0010340	Triticum_turgidum|TRITD_3Av1G190620, Triticum_turgidum|TRITD_3Bv1G173360	Aegilops_speltoides|GWHGBFXR013504.1
OG0010341	Triticum_turgidum|TRITD_3Av1G185040, Triticum_turgidum|TRITD_3Bv1G167180	Aegilops_speltoides|GWHGBFXR013379.1
OG0010342	Triticum_turgidum|TRITD_4Bv1G180550, Triticum_turgidum|TRITD_4Av1G226370	Aegilops_speltoides|GWHGBFXR019521.1
OG0010343	Triticum_turgidum|TRITD_4Bv1G027600	Aegilops_speltoides|GWHGBFXR016980.1
OG0010344	Triticum_turgidum|TRITD_4Bv1G053930	Aegilops_speltoides|GWHGBFXR017617.1
OG0010345	Triticum_turgidum|TRITD_4Bv1G149340	Aegilops_speltoides|GWHGBFXR018702.1
OG0010346	Triticum_turgidum|TRITD_4Bv1G013010, Triticum_turgidum|TRITD_4Av1G193390	Aegilops_speltoides|GWHGBFXR016622.1
OG0010347	Triticum_turgidum|TRITD_4Bv1G133190	Aegilops_speltoides|GWHGBFXR018574.1
OG0010348	Triticum_turgidum|TRITD_5Av1G245920, Triticum_turgidum|TRITD_4Bv1G194740	Aegilops_speltoides|GWHGBFXR019615.1
OG0010349	Triticum_turgidum|TRITD_4Av1G041060, Triticum_turgidum|TRITD_4Bv1G130070	Aegilops_speltoides|GWHGBFXR018647.1
OG0010350	Triticum_turgidum|TRITD_4Bv1G015950	Aegilops_speltoides|GWHGBFXR016689.1
OG0010351	Triticum_turgidum|TRITD_4Av1G086860, Triticum_turgidum|TRITD_4Bv1G064780	Aegilops_speltoides|GWHGBFXR017637.1
OG0010352	Triticum_turgidum|TRITD_4Av1G052790, Triticum_turgidum|TRITD_4Bv1G120290	Aegilops_speltoides|GWHGBFXR018188.1
OG0010353	Triticum_turgidum|TRITD_4Av1G201200, Triticum_turgidum|TRITD_4Bv1G004990	Aegilops_speltoides|GWHGBFXR016396.1
OG0010354	Triticum_turgidum|TRITD_4Bv1G173980	Aegilops_speltoides|GWHGBFXR019200.1
OG0010355	Triticum_turgidum|TRITD_4Bv1G010220	Aegilops_speltoides|GWHGBFXR016561.1
OG0010356	Triticum_turgidum|TRITD_4Bv1G181960, Triticum_turgidum|TRITD_5Av1G238190	Aegilops_speltoides|GWHGBFXR019497.1
OG0010357	Triticum_turgidum|TRITD_4Bv1G118940	Aegilops_speltoides|GWHGBFXR018157.1
OG0010358	Triticum_turgidum|TRITD_4Av1G172460, Triticum_turgidum|TRITD_4Bv1G035360	Aegilops_speltoides|GWHGBFXR017127.1
OG0010359	Triticum_turgidum|TRITD_4Bv1G124340, Triticum_turgidum|TRITD_4Av1G049180	Aegilops_speltoides|GWHGBFXR018224.1
OG0010360	Triticum_turgidum|TRITD_4Av1G065600, Triticum_turgidum|TRITD_4Bv1G110140	Aegilops_speltoides|GWHGBFXR017987.1
OG0010361	Triticum_turgidum|TRITD_4Av1G163940, Triticum_turgidum|TRITD_4Bv1G036640	Aegilops_speltoides|GWHGBFXR017133.1
OG0010362	Triticum_turgidum|TRITD_4Bv1G119690	Aegilops_speltoides|GWHGBFXR018176.1
OG0010364	Triticum_turgidum|TRITD_4Bv1G027080, Triticum_turgidum|TRITD_4Av1G176350	Aegilops_speltoides|GWHGBFXR016968.1
OG0010365	Triticum_turgidum|TRITD_4Bv1G030100	Aegilops_speltoides|GWHGBFXR017029.1
OG0010366	Triticum_turgidum|TRITD_4Bv1G177160	Aegilops_speltoides|GWHGBFXR019234.1
OG0010367	Triticum_turgidum|TRITD_4Av1G062140	Aegilops_speltoides|GWHGBFXR018075.1
OG0010368	Triticum_turgidum|TRITD_4Bv1G196680	Aegilops_speltoides|GWHGBFXR019663.1
OG0010369	Triticum_turgidum|TRITD_4Av1G182940, Triticum_turgidum|TRITD_4Bv1G022730	Aegilops_speltoides|GWHGBFXR016841.1
OG0010370	Triticum_turgidum|TRITD_4Bv1G023310, Triticum_turgidum|TRITD_4Av1G182200	Aegilops_speltoides|GWHGBFXR016849.1
OG0010371	Triticum_turgidum|TRITD_4Bv1G186970, Triticum_turgidum|TRITD_5Av1G240690	Aegilops_speltoides|GWHGBFXR019385.1
OG0010372	Triticum_turgidum|TRITD_4Bv1G059160	Aegilops_speltoides|GWHGBFXR017596.1
OG0010373	Triticum_turgidum|TRITD_4Bv1G043480	Aegilops_speltoides|GWHGBFXR017275.1
OG0010374	Triticum_turgidum|TRITD_4Bv1G118290, Triticum_turgidum|TRITD_4Av1G055670	Aegilops_speltoides|GWHGBFXR018135.1
OG0010375	Triticum_turgidum|TRITD_4Bv1G118060	Aegilops_speltoides|GWHGBFXR018128.1
OG0010376	Triticum_turgidum|TRITD_4Bv1G013390, Triticum_turgidum|TRITD_4Av1G193000	Aegilops_speltoides|GWHGBFXR016636.1
OG0010377	Triticum_turgidum|TRITD_4Bv1G100760	Aegilops_speltoides|GWHGBFXR017844.1
OG0010378	Triticum_turgidum|TRITD_4Av1G054310, Triticum_turgidum|TRITD_4Bv1G119160	Aegilops_speltoides|GWHGBFXR018161.1
OG0010379	Triticum_turgidum|TRITD_4Av1G068470, Triticum_turgidum|TRITD_4Bv1G107390	Aegilops_speltoides|GWHGBFXR017926.1
OG0010381	Triticum_turgidum|TRITD_4Bv1G178330	Aegilops_speltoides|GWHGBFXR019287.1
OG0010383	Triticum_turgidum|TRITD_5Av1G245210, Triticum_turgidum|TRITD_4Bv1G193950	Aegilops_speltoides|GWHGBFXR019589.1
OG0010385	Triticum_turgidum|TRITD_4Bv1G000850	Aegilops_speltoides|GWHGBFXR016288.1
OG0010385	Triticum_turgidum|TRITD_5Bv1G162480	Aegilops_speltoides|GWHGBFXR016289.1, Aegilops_speltoides|GWHGBFXR019640.1
OG0010386	Triticum_turgidum|TRITD_4Bv1G124260	Aegilops_speltoides|GWHGBFXR018227.1
OG0010387	Triticum_turgidum|TRITD_4Bv1G181480, Triticum_turgidum|TRITD_4Av1G226030	Aegilops_speltoides|GWHGBFXR019499.1
OG0010388	Triticum_turgidum|TRITD_4Bv1G136060, Triticum_turgidum|TRITD_4Av1G033990	Aegilops_speltoides|GWHGBFXR018525.1
OG0010389	Triticum_turgidum|TRITD_4Bv1G117400, Triticum_turgidum|TRITD_4Av1G056310	Aegilops_speltoides|GWHGBFXR018118.1
OG0010390	Triticum_turgidum|TRITD_4Av1G005490, Triticum_turgidum|TRITD_4Bv1G168350	Aegilops_speltoides|GWHGBFXR019047.1
OG0010391	Triticum_turgidum|TRITD_4Bv1G027190, Triticum_turgidum|TRITD_4Av1G176310	Aegilops_speltoides|GWHGBFXR016970.1
OG0010392	Triticum_turgidum|TRITD_4Bv1G179980, Triticum_turgidum|TRITD_4Av1G226800	Aegilops_speltoides|GWHGBFXR019532.1
OG0010393	Triticum_turgidum|TRITD_4Av1G178230, Triticum_turgidum|TRITD_4Bv1G025920	Aegilops_speltoides|GWHGBFXR016935.1
OG0010395	Triticum_turgidum|TRITD_4Av1G025830, Triticum_turgidum|TRITD_4Bv1G143890	Aegilops_speltoides|GWHGBFXR018393.1
OG0010396	Triticum_turgidum|TRITD_4Av1G149680, Triticum_turgidum|TRITD_4Bv1G047110	Aegilops_speltoides|GWHGBFXR017340.1
OG0010397	Triticum_turgidum|TRITD_4Bv1G143100	Aegilops_speltoides|GWHGBFXR018406.1
OG0010398	Triticum_turgidum|TRITD_4Av1G158910, Triticum_turgidum|TRITD_4Bv1G041870	Aegilops_speltoides|GWHGBFXR017247.1
OG0010399	Triticum_turgidum|TRITD_4Av1G040840, Triticum_turgidum|TRITD_4Bv1G130260	Aegilops_speltoides|GWHGBFXR018643.1
OG0010400	Triticum_turgidum|TRITD_4Bv1G029350	Aegilops_speltoides|GWHGBFXR017009.1
OG0010401	Triticum_turgidum|TRITD_4Av1G204340, Triticum_turgidum|TRITD_4Bv1G000070	Aegilops_speltoides|GWHGBFXR016299.1
OG0010402	Triticum_turgidum|TRITD_4Av1G004490, Triticum_turgidum|TRITD_4Bv1G169690	Aegilops_speltoides|GWHGBFXR019084.1
OG0010403	Triticum_turgidum|TRITD_4Bv1G131270	Aegilops_speltoides|GWHGBFXR018617.1
OG0010404	Triticum_turgidum|TRITD_4Av1G023280, Triticum_turgidum|TRITD_4Bv1G147350	Aegilops_speltoides|GWHGBFXR018672.1
OG0010405	Triticum_turgidum|TRITD_4Av1G189680	Aegilops_speltoides|GWHGBFXR016707.1
OG0010406	Triticum_turgidum|TRITD_4Bv1G181060, Triticum_turgidum|TRITD_4Av1G226150	Aegilops_speltoides|GWHGBFXR019509.1
OG0010407	Triticum_turgidum|TRITD_4Bv1G127230, Triticum_turgidum|TRITD_4Av1G044000	Aegilops_speltoides|GWHGBFXR018305.1
OG0010408	Triticum_turgidum|TRITD_4Bv1G145070, Triticum_turgidum|TRITD_4Av1G025000	Aegilops_speltoides|GWHGBFXR018371.1
OG0010409	Triticum_turgidum|TRITD_4Av1G110630, Triticum_turgidum|TRITD_4Bv1G087800	Aegilops_speltoides|GWHGBFXR017760.1
OG0010410	Triticum_turgidum|TRITD_4Av1G075650, Triticum_turgidum|TRITD_4Bv1G099260	Aegilops_speltoides|GWHGBFXR017851.1
OG0010411	Triticum_turgidum|TRITD_4Av1G009670, Triticum_turgidum|TRITD_4Bv1G164550	Aegilops_speltoides|GWHGBFXR018983.1
OG0010412	Triticum_turgidum|TRITD_4Bv1G157240, Triticum_turgidum|TRITD_4Av1G015740	Aegilops_speltoides|GWHGBFXR018844.1
OG0010413	Triticum_turgidum|TRITD_4Av1G046650, Triticum_turgidum|TRITD_4Bv1G122080	Aegilops_speltoides|GWHGBFXR018270.1
OG0010414	Triticum_turgidum|TRITD_4Bv1G160600	Aegilops_speltoides|GWHGBFXR018895.1
OG0010415	Triticum_turgidum|TRITD_4Bv1G010040, Triticum_turgidum|TRITD_4Av1G195690	Aegilops_speltoides|GWHGBFXR016555.1
OG0010416	Triticum_turgidum|TRITD_4Bv1G199000	Aegilops_speltoides|GWHGBFXR019723.1
OG0010417	Triticum_turgidum|TRITD_4Av1G164170	Aegilops_speltoides|GWHGBFXR017137.1
OG0010418	Triticum_turgidum|TRITD_4Bv1G043970	Aegilops_speltoides|GWHGBFXR017285.1
OG0010420	Triticum_turgidum|TRITD_4Bv1G033990	Aegilops_speltoides|GWHGBFXR017106.1
OG0010421	Triticum_turgidum|TRITD_4Bv1G000990	Aegilops_speltoides|GWHGBFXR016286.1
OG0010422	Triticum_turgidum|TRITD_4Av1G066070, Triticum_turgidum|TRITD_4Bv1G109700	Aegilops_speltoides|GWHGBFXR017981.1
OG0010423	Triticum_turgidum|TRITD_4Bv1G011000	Aegilops_speltoides|GWHGBFXR016579.1
