Orthogroup	Aegilops_tauschii	Triticum_turgidum
OG0006930	Aegilops_tauschii|LOC109780041	Triticum_turgidum|TRITD_6Av1G089660, Triticum_turgidum|TRITD_6Bv1G096260
OG0006932	Aegilops_tauschii|LOC109751358	Triticum_turgidum|TRITD_6Av1G202590, Triticum_turgidum|TRITD_6Bv1G197500
OG0006933	Aegilops_tauschii|LOC109762414	Triticum_turgidum|TRITD_6Av1G220080, Triticum_turgidum|TRITD_6Bv1G220590
OG0006934	Aegilops_tauschii|LOC109781679	Triticum_turgidum|TRITD_6Av1G010040, Triticum_turgidum|TRITD_6Av1G010030, Triticum_turgidum|TRITD_6Bv1G014810
OG0006935	Aegilops_tauschii|LOC109732104	Triticum_turgidum|TRITD_6Bv1G021360, Triticum_turgidum|TRITD_6Av1G025610
OG0006938	Aegilops_tauschii|LOC109749314, Aegilops_tauschii|LOC120968639	Triticum_turgidum|TRITD_6Av1G226360, Triticum_turgidum|TRITD_6Bv1G222920
OG0006939	Aegilops_tauschii|LOC109734182	Triticum_turgidum|TRITD_6Av1G034180, Triticum_turgidum|TRITD_6Bv1G046710
OG0006940	Aegilops_tauschii|LOC109743668	Triticum_turgidum|TRITD_6Av1G143410
OG0006944	Aegilops_tauschii|LOC109735190	Triticum_turgidum|TRITD_6Bv1G071750, Triticum_turgidum|TRITD_6Av1G064690
OG0006947	Aegilops_tauschii|LOC109750620	Triticum_turgidum|TRITD_3Bv1G131410
OG0006947	Aegilops_tauschii|LOC109750182	Triticum_turgidum|TRITD_6Av1G209730
OG0006949	Aegilops_tauschii|LOC109775278	Triticum_turgidum|TRITD_6Av1G085330, Triticum_turgidum|TRITD_6Bv1G089240
OG0006950	Aegilops_tauschii|LOC109768565	Triticum_turgidum|TRITD_6Av1G053650
OG0006953	Aegilops_tauschii|LOC109771424	Triticum_turgidum|TRITD_6Bv1G031230
OG0006954	Aegilops_tauschii|LOC109741222	Triticum_turgidum|TRITD_6Bv1G175490, Triticum_turgidum|TRITD_6Av1G186810
OG0006955	Aegilops_tauschii|LOC109757930, Aegilops_tauschii|LOC109742782, Aegilops_tauschii|LOC109777281, Aegilops_tauschii|LOC109732546	Triticum_turgidum|TRITD_3Av1G006580
OG0006956	Aegilops_tauschii|LOC109762160	Triticum_turgidum|TRITD_6Av1G167620, Triticum_turgidum|TRITD_6Bv1G153030
OG0006958	Aegilops_tauschii|LOC109755972	Triticum_turgidum|TRITD_6Av1G210810
OG0006959	Aegilops_tauschii|LOC109778840	Triticum_turgidum|TRITD_6Bv1G118710, Triticum_turgidum|TRITD_6Av1G125770
OG0006960	Aegilops_tauschii|LOC109734433	Triticum_turgidum|TRITD_6Bv1G003710
OG0006961	Aegilops_tauschii|LOC109774292	Triticum_turgidum|TRITD_6Bv1G123480, Triticum_turgidum|TRITD_6Av1G130910
OG0006962	Aegilops_tauschii|LOC109777999	Triticum_turgidum|TRITD_6Av1G006390
OG0006963	Aegilops_tauschii|LOC109766898	Triticum_turgidum|TRITD_6Av1G082910, Triticum_turgidum|TRITD_6Bv1G086600
OG0006965	Aegilops_tauschii|LOC109732049	Triticum_turgidum|TRITD_6Bv1G184840
OG0006966	Aegilops_tauschii|LOC109752950	Triticum_turgidum|TRITD_6Av1G192160, Triticum_turgidum|TRITD_6Bv1G183300
OG0006967	Aegilops_tauschii|LOC109763399	Triticum_turgidum|TRITD_6Bv1G025020, Triticum_turgidum|TRITD_6Av1G017550
OG0006971	Aegilops_tauschii|LOC109753623	Triticum_turgidum|TRITD_3Bv1G000330
OG0006972	Aegilops_tauschii|LOC109761229	Triticum_turgidum|TRITD_6Av1G172910, Triticum_turgidum|TRITD_6Bv1G160550
OG0006973	Aegilops_tauschii|LOC109770275	Triticum_turgidum|TRITD_6Av1G155340, Triticum_turgidum|TRITD_6Bv1G141230
OG0006974	Aegilops_tauschii|LOC109764008	Triticum_turgidum|TRITD_6Av1G096730
OG0006975	Aegilops_tauschii|LOC109738415	Triticum_turgidum|TRITD_6Bv1G163400
OG0006979	Aegilops_tauschii|LOC109776042	Triticum_turgidum|TRITD_6Bv1G133310, Triticum_turgidum|TRITD_6Av1G145590
OG0006980	Aegilops_tauschii|LOC109736660	Triticum_turgidum|TRITD_2Bv1G257910
OG0006982	Aegilops_tauschii|LOC109745168	Triticum_turgidum|TRITD_6Bv1G213960, Triticum_turgidum|TRITD_6Av1G215720
OG0006984	Aegilops_tauschii|LOC109733314	Triticum_turgidum|TRITD_7Av1G148100, Triticum_turgidum|TRITD_7Bv1G101530
OG0006985	Aegilops_tauschii|LOC109764197	Triticum_turgidum|TRITD_6Av1G163260
OG0006986	Aegilops_tauschii|LOC109745155	Triticum_turgidum|TRITD_6Bv1G213980, Triticum_turgidum|TRITD_6Av1G215740
OG0006988	Aegilops_tauschii|LOC109734432	Triticum_turgidum|TRITD_6Av1G002190
OG0006989	Aegilops_tauschii|LOC109735665	Triticum_turgidum|TRITD_6Av1G032090, Triticum_turgidum|TRITD_6Bv1G045160
OG0006990	Aegilops_tauschii|LOC109781881	Triticum_turgidum|TRITD_6Av1G172560
OG0006991	Aegilops_tauschii|LOC109784921	Triticum_turgidum|TRITD_6Bv1G212510
OG0006992	Aegilops_tauschii|LOC109750127	Triticum_turgidum|TRITD_6Bv1G041660
OG0006993	Aegilops_tauschii|LOC109758423	Triticum_turgidum|TRITD_6Av1G016500
OG0006994	Aegilops_tauschii|LOC109779738	Triticum_turgidum|TRITD_6Av1G109950, Triticum_turgidum|TRITD_6Bv1G110200
OG0006996	Aegilops_tauschii|LOC109764239	Triticum_turgidum|TRITD_6Bv1G034940, Triticum_turgidum|TRITD_6Av1G022690
OG0006997	Aegilops_tauschii|LOC109734361	Triticum_turgidum|TRITD_6Av1G218770
OG0007000	Aegilops_tauschii|LOC109779948, Aegilops_tauschii|LOC120966476	Triticum_turgidum|TRITD_6Bv1G130020
OG0007001	Aegilops_tauschii|LOC109752313	Triticum_turgidum|TRITD_6Av1G037770
OG0007003	Aegilops_tauschii|LOC120968571, Aegilops_tauschii|LOC120965893	Triticum_turgidum|TRITD_7Av1G271600, Triticum_turgidum|TRITD_1Av1G139350
OG0007005	Aegilops_tauschii|LOC109766075	Triticum_turgidum|TRITD_6Av1G044080, Triticum_turgidum|TRITD_6Bv1G056540
OG0007006	Aegilops_tauschii|LOC109752946	Triticum_turgidum|TRITD_6Av1G192540
OG0007007	Aegilops_tauschii|LOC109766122	Triticum_turgidum|TRITD_6Av1G140200
OG0007008	Aegilops_tauschii|LOC109743551	Triticum_turgidum|TRITD_6Bv1G223270, Triticum_turgidum|TRITD_6Av1G222990
OG0007011	Aegilops_tauschii|LOC109747953	Triticum_turgidum|TRITD_6Av1G022960, Triticum_turgidum|TRITD_6Bv1G032050
OG0007015	Aegilops_tauschii|LOC109763055	Triticum_turgidum|TRITD_6Bv1G011310, Triticum_turgidum|TRITD_6Av1G007550
OG0007018	Aegilops_tauschii|LOC109781934	Triticum_turgidum|TRITD_6Bv1G049290
OG0007020	Aegilops_tauschii|LOC109785963	Triticum_turgidum|TRITD_6Bv1G224270
OG0007024	Aegilops_tauschii|LOC109732037	Triticum_turgidum|TRITD_6Av1G193400
OG0007028	Aegilops_tauschii|LOC109751424	Triticum_turgidum|TRITD_6Bv1G017380
OG0007028	Aegilops_tauschii|LOC109751413	Triticum_turgidum|TRITD_6Av1G012670
OG0007033	Aegilops_tauschii|LOC109747848	Triticum_turgidum|TRITD_6Av1G166770
OG0007036	Aegilops_tauschii|LOC109755607	Triticum_turgidum|TRITD_6Av1G184410
OG0007038	Aegilops_tauschii|LOC109781933	Triticum_turgidum|TRITD_6Av1G036390, Triticum_turgidum|TRITD_6Bv1G049380
OG0007039	Aegilops_tauschii|LOC109775087	Triticum_turgidum|TRITD_7Bv1G133800, Triticum_turgidum|TRITD_6Av1G132880
OG0007040	Aegilops_tauschii|LOC109751364	Triticum_turgidum|TRITD_6Bv1G196760, Triticum_turgidum|TRITD_6Av1G201690
OG0007042	Aegilops_tauschii|LOC109755969	Triticum_turgidum|TRITD_6Av1G210820, Triticum_turgidum|TRITD_6Bv1G207310
OG0007043	Aegilops_tauschii|LOC120967123	Triticum_turgidum|TRITD_6Bv1G174290
OG0007044	Aegilops_tauschii|LOC109762250	Triticum_turgidum|TRITD_6Av1G159250, Triticum_turgidum|TRITD_6Bv1G145200
OG0007046	Aegilops_tauschii|LOC109754784	Triticum_turgidum|TRITD_7Bv1G040170, Triticum_turgidum|TRITD_7Av1G063410
OG0007047	Aegilops_tauschii|LOC109745551	Triticum_turgidum|TRITD_7Bv1G062890, Triticum_turgidum|TRITD_7Av1G088720
OG0007048	Aegilops_tauschii|LOC109768617	Triticum_turgidum|TRITD_7Av1G019150
OG0007049	Aegilops_tauschii|LOC109759619	Triticum_turgidum|TRITD_7Bv1G013510
OG0007051	Aegilops_tauschii|LOC109781615	Triticum_turgidum|TRITD_7Av1G107020
OG0007052	Aegilops_tauschii|LOC109755158	Triticum_turgidum|TRITD_7Bv1G077560, Triticum_turgidum|TRITD_7Av1G103500
OG0007054	Aegilops_tauschii|LOC109743240	Triticum_turgidum|TRITD_7Bv1G080450
OG0007055	Aegilops_tauschii|LOC109753222	Triticum_turgidum|TRITD_7Bv1G123060, Triticum_turgidum|TRITD_7Av1G165230
OG0007058	Aegilops_tauschii|LOC109769065	Triticum_turgidum|TRITD_7Bv1G021140, Triticum_turgidum|TRITD_7Av1G041250
OG0007059	Aegilops_tauschii|LOC109778890	Triticum_turgidum|TRITD_7Av1G038760, Triticum_turgidum|TRITD_7Bv1G011570
OG0007061	Aegilops_tauschii|LOC109784783	Triticum_turgidum|TRITD_7Bv1G225240, Triticum_turgidum|TRITD_7Av1G273000, Triticum_turgidum|TRITD_7Av1G273030
OG0007063	Aegilops_tauschii|LOC109745508	Triticum_turgidum|TRITD_7Bv1G152110
OG0007066	Aegilops_tauschii|LOC109733745	Triticum_turgidum|TRITD_7Bv1G087960
OG0007068	Aegilops_tauschii|LOC109766674	Triticum_turgidum|TRITD_7Av1G102740, Triticum_turgidum|TRITD_7Bv1G076540
OG0007069	Aegilops_tauschii|LOC109743383	Triticum_turgidum|TRITD_7Av1G014190, Triticum_turgidum|TRITD_4Av1G248480
OG0007070	Aegilops_tauschii|LOC109771022	Triticum_turgidum|TRITD_7Av1G039380
OG0007071	Aegilops_tauschii|LOC109735232	Triticum_turgidum|TRITD_7Bv1G061240, Triticum_turgidum|TRITD_7Av1G086890
OG0007074	Aegilops_tauschii|LOC109748574	Triticum_turgidum|TRITD_7Bv1G173290
OG0007075	Aegilops_tauschii|LOC109747145	Triticum_turgidum|TRITD_7Av1G279150
OG0007077	Aegilops_tauschii|LOC109742087	Triticum_turgidum|TRITD_7Av1G054240, Triticum_turgidum|TRITD_7Bv1G029680
OG0007078	Aegilops_tauschii|LOC109747897	Triticum_turgidum|TRITD_7Bv1G199020
OG0007080	Aegilops_tauschii|LOC109780378, Aegilops_tauschii|LOC109780368	Triticum_turgidum|TRITD_7Bv1G163200
OG0007081	Aegilops_tauschii|LOC109745550	Triticum_turgidum|TRITD_7Av1G088760
OG0007082	Aegilops_tauschii|LOC109736909	Triticum_turgidum|TRITD_7Av1G266040
OG0007083	Aegilops_tauschii|LOC109761208	Triticum_turgidum|TRITD_4Av1G234620, Triticum_turgidum|TRITD_7Av1G025880
OG0007086	Aegilops_tauschii|LOC109753199	Triticum_turgidum|TRITD_7Bv1G205590, Triticum_turgidum|TRITD_7Av1G255750
OG0007089	Aegilops_tauschii|LOC109735726	Triticum_turgidum|TRITD_7Bv1G105840
OG0007091	Aegilops_tauschii|LOC109740563	Triticum_turgidum|TRITD_7Av1G230980, Triticum_turgidum|TRITD_7Bv1G180550
OG0007093	Aegilops_tauschii|LOC109769191	Triticum_turgidum|TRITD_7Av1G259240, Triticum_turgidum|TRITD_7Bv1G209550
OG0007097	Aegilops_tauschii|LOC109768676	Triticum_turgidum|TRITD_7Av1G231160
OG0007098	Aegilops_tauschii|LOC109747094	Triticum_turgidum|TRITD_7Av1G177380, Triticum_turgidum|TRITD_7Bv1G139000
OG0007099	Aegilops_tauschii|LOC109765206	Triticum_turgidum|TRITD_7Av1G078670
OG0007100	Aegilops_tauschii|LOC109773369	Triticum_turgidum|TRITD_7Bv1G198060
OG0007102	Aegilops_tauschii|LOC109767378	Triticum_turgidum|TRITD_7Bv1G161600
OG0007103	Aegilops_tauschii|LOC109785830	Triticum_turgidum|TRITD_7Bv1G132090, Triticum_turgidum|TRITD_7Av1G175550
OG0007104	Aegilops_tauschii|LOC109736253	Triticum_turgidum|TRITD_7Bv1G220910, Triticum_turgidum|TRITD_7Av1G268860
OG0007105	Aegilops_tauschii|LOC109759601	Triticum_turgidum|TRITD_7Bv1G012390
OG0007106	Aegilops_tauschii|LOC109761275	Triticum_turgidum|TRITD_7Av1G063690
OG0007107	Aegilops_tauschii|LOC109743855	Triticum_turgidum|TRITD_3Bv1G211310, Triticum_turgidum|TRITD_3Av1G219290
OG0007108	Aegilops_tauschii|LOC109786248	Triticum_turgidum|TRITD_7Bv1G110910, Triticum_turgidum|TRITD_7Av1G138010
OG0007109	Aegilops_tauschii|LOC109765164	Triticum_turgidum|TRITD_7Bv1G171480
OG0007110	Aegilops_tauschii|LOC109735037	Triticum_turgidum|TRITD_7Av1G020950
OG0007112	Aegilops_tauschii|LOC109771683	Triticum_turgidum|TRITD_7Av1G227210
OG0007113	Aegilops_tauschii|LOC109732606	Triticum_turgidum|TRITD_7Bv1G027110, Triticum_turgidum|TRITD_7Av1G052420
OG0007115	Aegilops_tauschii|LOC109742270	Triticum_turgidum|TRITD_7Bv1G147650
OG0007116	Aegilops_tauschii|LOC109752717	Triticum_turgidum|TRITD_7Bv1G157790
OG0007118	Aegilops_tauschii|LOC109735039	Triticum_turgidum|TRITD_4Av1G240260
OG0007119	Aegilops_tauschii|LOC109771814	Triticum_turgidum|TRITD_7Bv1G202610, Triticum_turgidum|TRITD_7Av1G253400, Triticum_turgidum|TRITD_7Av1G241990, Triticum_turgidum|TRITD_7Av1G242020, Triticum_turgidum|TRITD_7Av1G241970, Triticum_turgidum|TRITD_7Bv1G202600
OG0007120	Aegilops_tauschii|LOC109737774	Triticum_turgidum|TRITD_7Av1G229790, Triticum_turgidum|TRITD_7Bv1G179470
OG0007121	Aegilops_tauschii|LOC109760782	Triticum_turgidum|TRITD_7Bv1G004590, Triticum_turgidum|TRITD_7Av1G034780
OG0007123	Aegilops_tauschii|LOC109761278	Triticum_turgidum|TRITD_7Av1G063490
OG0007124	Aegilops_tauschii|LOC109763611	Triticum_turgidum|TRITD_7Bv1G142740
OG0007127	Aegilops_tauschii|LOC109743346	Triticum_turgidum|TRITD_7Bv1G127630
OG0007129	Aegilops_tauschii|LOC109748946	Triticum_turgidum|TRITD_7Bv1G085630, Triticum_turgidum|TRITD_7Av1G114120
OG0007132	Aegilops_tauschii|LOC109779234	Triticum_turgidum|TRITD_7Bv1G134300
OG0007134	Aegilops_tauschii|LOC109774296	Triticum_turgidum|TRITD_7Bv1G079550
OG0007135	Aegilops_tauschii|LOC109749040	Triticum_turgidum|TRITD_7Bv1G025220
OG0007135	Aegilops_tauschii|LOC109749041	Triticum_turgidum|TRITD_7Av1G050770
OG0007137	Aegilops_tauschii|LOC109758946	Triticum_turgidum|TRITD_7Bv1G187970, Triticum_turgidum|TRITD_7Av1G238780
OG0007138	Aegilops_tauschii|LOC109753751	Triticum_turgidum|TRITD_7Bv1G225000, Triticum_turgidum|TRITD_7Av1G272230
OG0007139	Aegilops_tauschii|LOC109736266	Triticum_turgidum|TRITD_7Av1G186630
OG0007141	Aegilops_tauschii|LOC109734774	Triticum_turgidum|TRITD_7Bv1G152620
OG0007143	Aegilops_tauschii|LOC109750434	Triticum_turgidum|TRITD_7Bv1G151770, Triticum_turgidum|TRITD_7Av1G192990
OG0007144	Aegilops_tauschii|LOC109771965	Triticum_turgidum|TRITD_7Av1G130390, Triticum_turgidum|TRITD_7Bv1G081320
OG0007148	Aegilops_tauschii|LOC109735838	Triticum_turgidum|TRITD_7Av1G077750, Triticum_turgidum|TRITD_7Bv1G052690
OG0007149	Aegilops_tauschii|LOC109770592	Triticum_turgidum|TRITD_7Av1G020620
OG0007150	Aegilops_tauschii|LOC109758273	Triticum_turgidum|TRITD_7Av1G019560
OG0007153	Aegilops_tauschii|LOC109786744	Triticum_turgidum|TRITD_7Bv1G130280
OG0007155	Aegilops_tauschii|LOC109760930	Triticum_turgidum|TRITD_7Bv1G026460
OG0007155	Aegilops_tauschii|LOC109760933	Triticum_turgidum|TRITD_7Av1G052000
OG0007157	Aegilops_tauschii|LOC109735053	Triticum_turgidum|TRITD_7Av1G000510
OG0007158	Aegilops_tauschii|LOC109743074	Triticum_turgidum|TRITD_1Av1G192130
OG0007159	Aegilops_tauschii|LOC109743936	Triticum_turgidum|TRITD_4Av1G251160, Triticum_turgidum|TRITD_7Av1G011740
OG0007160	Aegilops_tauschii|LOC109785893	Triticum_turgidum|TRITD_7Av1G223670
OG0007161	Aegilops_tauschii|LOC109735156	Triticum_turgidum|TRITD_2Av1G119390, Triticum_turgidum|TRITD_7Av1G156510
OG0007162	Aegilops_tauschii|LOC109743177	Triticum_turgidum|TRITD_7Bv1G114060, Triticum_turgidum|TRITD_7Av1G154080
OG0007163	Aegilops_tauschii|LOC109773379	Triticum_turgidum|TRITD_7Av1G054060
OG0007168	Aegilops_tauschii|LOC109755997	Triticum_turgidum|TRITD_7Bv1G060480, Triticum_turgidum|TRITD_7Av1G085860
OG0007169	Aegilops_tauschii|LOC109761670	Triticum_turgidum|TRITD_7Av1G171600, Triticum_turgidum|TRITD_7Bv1G129190
OG0007170	Aegilops_tauschii|LOC109770363	Triticum_turgidum|TRITD_7Av1G095650, Triticum_turgidum|TRITD_7Bv1G064750
OG0007171	Aegilops_tauschii|LOC109741765	Triticum_turgidum|TRITD_7Av1G113610
OG0007172	Aegilops_tauschii|LOC109784948	Triticum_turgidum|TRITD_7Bv1G023420, Triticum_turgidum|TRITD_7Av1G049850
OG0007178	Aegilops_tauschii|LOC109784983	Triticum_turgidum|TRITD_7Av1G028040, Triticum_turgidum|TRITD_4Av1G232280
OG0007180	Aegilops_tauschii|LOC109770881	Triticum_turgidum|TRITD_7Av1G029750
OG0007183	Aegilops_tauschii|LOC109755560	Triticum_turgidum|TRITD_4Av1G236640
OG0007184	Aegilops_tauschii|LOC109747339	Triticum_turgidum|TRITD_7Bv1G179380
OG0007185	Aegilops_tauschii|LOC109769201	Triticum_turgidum|TRITD_7Av1G074830
OG0007186	Aegilops_tauschii|LOC109776189	Triticum_turgidum|TRITD_7Bv1G202070, Triticum_turgidum|TRITD_7Av1G252660
OG0007187	Aegilops_tauschii|LOC109754840	Triticum_turgidum|TRITD_7Av1G053920
OG0007188	Aegilops_tauschii|LOC109741368	Triticum_turgidum|TRITD_7Bv1G066800, Triticum_turgidum|TRITD_7Av1G094100
OG0007189	Aegilops_tauschii|LOC109742431	Triticum_turgidum|TRITD_7Bv1G194090
OG0007193	Aegilops_tauschii|LOC109752051	Triticum_turgidum|TRITD_2Av1G070010
OG0007193	Aegilops_tauschii|LOC109755849	Triticum_turgidum|TRITD_4Av1G233600
OG0007194	Aegilops_tauschii|LOC109759819	Triticum_turgidum|TRITD_7Bv1G041010, Triticum_turgidum|TRITD_7Av1G064280
OG0007195	Aegilops_tauschii|LOC109742432	Triticum_turgidum|TRITD_7Av1G245820, Triticum_turgidum|TRITD_7Bv1G194100
OG0007196	Aegilops_tauschii|LOC109743388	Triticum_turgidum|TRITD_7Bv1G127930
OG0007197	Aegilops_tauschii|LOC109765103	Triticum_turgidum|TRITD_7Av1G255960
OG0007199	Aegilops_tauschii|LOC109773556	Triticum_turgidum|TRITD_7Av1G203040, Triticum_turgidum|TRITD_7Bv1G156560
OG0007200	Aegilops_tauschii|LOC109755856	Triticum_turgidum|TRITD_7Av1G026280
OG0007205	Aegilops_tauschii|LOC120968079	Triticum_turgidum|TRITD_7Bv1G175400
OG0007207	Aegilops_tauschii|LOC109754889	Triticum_turgidum|TRITD_7Av1G015270, Triticum_turgidum|TRITD_4Av1G247240
OG0007212	Aegilops_tauschii|LOC109781754	Triticum_turgidum|TRITD_7Av1G256190
OG0007214	Aegilops_tauschii|LOC109742738	Triticum_turgidum|TRITD_7Av1G240840
OG0007215	Aegilops_tauschii|LOC109736637	Triticum_turgidum|TRITD_7Av1G139540, Triticum_turgidum|TRITD_7Bv1G094710
OG0007216	Aegilops_tauschii|LOC109769556	Triticum_turgidum|TRITD_7Av1G224120, Triticum_turgidum|TRITD_7Bv1G174290
OG0007217	Aegilops_tauschii|LOC109768433	Triticum_turgidum|TRITD_4Av1G253860
OG0007218	Aegilops_tauschii|LOC109732608	Triticum_turgidum|TRITD_7Bv1G027130
OG0007219	Aegilops_tauschii|LOC109733740	Triticum_turgidum|TRITD_7Bv1G098250, Triticum_turgidum|TRITD_7Av1G118550
OG0007220	Aegilops_tauschii|LOC109735153	Triticum_turgidum|TRITD_7Bv1G115700, Triticum_turgidum|TRITD_7Av1G156470
OG0007221	Aegilops_tauschii|LOC109747468	Triticum_turgidum|TRITD_7Av1G207770, Triticum_turgidum|TRITD_7Bv1G161610
OG0007223	Aegilops_tauschii|LOC109762756	Triticum_turgidum|TRITD_7Av1G274100
OG0007224	Aegilops_tauschii|LOC109737999	Triticum_turgidum|TRITD_4Av1G261260, Triticum_turgidum|TRITD_7Av1G001360
OG0007226	Aegilops_tauschii|LOC109753714	Triticum_turgidum|TRITD_7Bv1G204290, Triticum_turgidum|TRITD_7Av1G254430
OG0007227	Aegilops_tauschii|LOC109761568	Triticum_turgidum|TRITD_7Bv1G031830, Triticum_turgidum|TRITD_7Av1G055460
OG0007229	Aegilops_tauschii|LOC109748189	Triticum_turgidum|TRITD_7Av1G013210
OG0007230	Aegilops_tauschii|LOC109765263	Triticum_turgidum|TRITD_7Av1G066080
OG0007231	Aegilops_tauschii|LOC109764766	Triticum_turgidum|TRITD_7Av1G266240, Triticum_turgidum|TRITD_7Bv1G218620
OG0007235	Aegilops_tauschii|LOC109783395	Triticum_turgidum|TRITD_7Av1G031640, Triticum_turgidum|TRITD_7Bv1G002330
OG0007236	Aegilops_tauschii|LOC109752760	Triticum_turgidum|TRITD_7Av1G051220
OG0007240	Aegilops_tauschii|LOC109779316	Triticum_turgidum|TRITD_7Av1G000550, Triticum_turgidum|TRITD_4Av1G262670
OG0007241	Aegilops_tauschii|LOC109732199	Triticum_turgidum|TRITD_7Bv1G027670
OG0007242	Aegilops_tauschii|LOC109785477	Triticum_turgidum|TRITD_4Av1G257390, Triticum_turgidum|TRITD_7Av1G004990
OG0007243	Aegilops_tauschii|LOC109770650	Triticum_turgidum|TRITD_7Bv1G202580
OG0007245	Aegilops_tauschii|LOC109764265	Triticum_turgidum|TRITD_5Bv1G085000, Triticum_turgidum|TRITD_4Av1G233050
OG0007247	Aegilops_tauschii|LOC109787054	Triticum_turgidum|TRITD_7Av1G000560
OG0007248	Aegilops_tauschii|LOC120966510	Triticum_turgidum|TRITD_5Bv1G252070
OG0007250	Aegilops_tauschii|LOC109779094	Triticum_turgidum|TRITD_7Bv1G162150
OG0007251	Aegilops_tauschii|LOC109745793	Triticum_turgidum|TRITD_7Av1G002790
OG0007252	Aegilops_tauschii|LOC109742735	Triticum_turgidum|TRITD_7Av1G240340
OG0007252	Aegilops_tauschii|LOC109742735	Triticum_turgidum|TRITD_7Bv1G189700
OG0007253	Aegilops_tauschii|LOC109735197	Triticum_turgidum|TRITD_7Bv1G080690, Triticum_turgidum|TRITD_7Bv1G080630, Triticum_turgidum|TRITD_7Av1G107680
OG0007255	Aegilops_tauschii|LOC109749478	Triticum_turgidum|TRITD_7Av1G015280
OG0007257	Aegilops_tauschii|LOC109778416	Triticum_turgidum|TRITD_7Bv1G103260, Triticum_turgidum|TRITD_7Av1G132310
OG0007258	Aegilops_tauschii|LOC109740757	Triticum_turgidum|TRITD_7Bv1G116150
OG0007259	Aegilops_tauschii|LOC109739404	Triticum_turgidum|TRITD_7Bv1G162110, Triticum_turgidum|TRITD_7Av1G209280
OG0007260	Aegilops_tauschii|LOC109757623, Aegilops_tauschii|LOC109757625	Triticum_turgidum|TRITD_7Av1G009010
OG0007261	Aegilops_tauschii|LOC109783453	Triticum_turgidum|TRITD_4Bv1G204530, Triticum_turgidum|TRITD_7Av1G055300, Triticum_turgidum|TRITD_7Bv1G031750
OG0007262	Aegilops_tauschii|LOC109755246	Triticum_turgidum|TRITD_7Bv1G193430
OG0007265	Aegilops_tauschii|LOC109785788	Triticum_turgidum|TRITD_7Bv1G211620
OG0007266	Aegilops_tauschii|LOC109761215	Triticum_turgidum|TRITD_7Bv1G141370, Triticum_turgidum|TRITD_7Av1G180190
OG0007269	Aegilops_tauschii|LOC109762719	Triticum_turgidum|TRITD_7Bv1G002160
OG0007270	Aegilops_tauschii|LOC109752138	Triticum_turgidum|TRITD_7Bv1G054040, Triticum_turgidum|TRITD_7Av1G079240
OG0007271	Aegilops_tauschii|LOC109737014	Triticum_turgidum|TRITD_7Bv1G049460, Triticum_turgidum|TRITD_7Bv1G049490
OG0007274	Aegilops_tauschii|LOC109777836	Triticum_turgidum|TRITD_7Bv1G204860
OG0007275	Aegilops_tauschii|LOC109753713	Triticum_turgidum|TRITD_7Bv1G204280
OG0007276	Aegilops_tauschii|LOC109760765	Triticum_turgidum|TRITD_7Bv1G198590
OG0007277	Aegilops_tauschii|LOC109763774	Triticum_turgidum|TRITD_7Av1G125100, Triticum_turgidum|TRITD_7Bv1G088340
OG0007279	Aegilops_tauschii|LOC109750253	Triticum_turgidum|TRITD_7Av1G061590
OG0007280	Aegilops_tauschii|LOC109768196	Triticum_turgidum|TRITD_7Bv1G117810
OG0007283	Aegilops_tauschii|LOC109776190, Aegilops_tauschii|LOC109776192	Triticum_turgidum|TRITD_7Bv1G202160
OG0007286	Aegilops_tauschii|LOC109732496, Aegilops_tauschii|LOC109770880	Triticum_turgidum|TRITD_4Av1G231340
OG0007287	Aegilops_tauschii|LOC109738233	Triticum_turgidum|TRITD_7Av1G207460, Triticum_turgidum|TRITD_7Bv1G161290
OG0007288	Aegilops_tauschii|LOC109739516	Triticum_turgidum|TRITD_7Av1G251230
OG0007289	Aegilops_tauschii|LOC109750469	Triticum_turgidum|TRITD_7Av1G165740, Triticum_turgidum|TRITD_7Bv1G123650
OG0007293	Aegilops_tauschii|LOC109767371	Triticum_turgidum|TRITD_7Bv1G085770
OG0007294	Aegilops_tauschii|LOC109755790	Triticum_turgidum|TRITD_7Av1G041450, Triticum_turgidum|TRITD_7Bv1G015110
OG0007295	Aegilops_tauschii|LOC109756153	Triticum_turgidum|TRITD_4Av1G241750, Triticum_turgidum|TRITD_7Av1G019940
OG0007296	Aegilops_tauschii|LOC109784166	Triticum_turgidum|TRITD_7Bv1G109740
OG0007297	Aegilops_tauschii|LOC109761333	Triticum_turgidum|TRITD_7Av1G274730, Triticum_turgidum|TRITD_7Bv1G227650
OG0007299	Aegilops_tauschii|LOC109734605	Triticum_turgidum|TRITD_3Av1G220890, Triticum_turgidum|TRITD_3Bv1G208980
OG0007302	Aegilops_tauschii|LOC109783486	Triticum_turgidum|TRITD_5Av1G242530, Triticum_turgidum|TRITD_4Bv1G190600
OG0007305	Aegilops_tauschii|LOC109742480	Triticum_turgidum|TRITD_5Av1G004270, Triticum_turgidum|TRITD_5Bv1G003150
OG0007306	Aegilops_tauschii|LOC109764277	Triticum_turgidum|TRITD_1Av1G033850, Triticum_turgidum|TRITD_1Bv1G042670
OG0007307	Aegilops_tauschii|LOC109753126	Triticum_turgidum|TRITD_5Bv1G174810, Triticum_turgidum|TRITD_5Av1G185200
