Orthogroup	Aegilops_tauschii	Triticum_urartu
OG0011917	Aegilops_tauschii|LOC109775565	Triticum_urartu|LOC125510492
OG0011919	Aegilops_tauschii|LOC109745715	Triticum_urartu|LOC125507935
OG0011920	Aegilops_tauschii|LOC109737750	Triticum_urartu|LOC125505969
OG0011921	Aegilops_tauschii|LOC109785417	Triticum_urartu|LOC125529445
OG0011922	Aegilops_tauschii|LOC109757636	Triticum_urartu|LOC125508175
OG0011923	Aegilops_tauschii|LOC109775923	Triticum_urartu|LOC125508271
OG0011924	Aegilops_tauschii|LOC109780204	Triticum_urartu|LOC125510675
OG0011925	Aegilops_tauschii|LOC109765345	Triticum_urartu|LOC125510890
OG0011926	Aegilops_tauschii|LOC109780571	Triticum_urartu|LOC125506944
OG0011927	Aegilops_tauschii|LOC109773039	Triticum_urartu|LOC125510946
OG0011929	Aegilops_tauschii|LOC109745116	Triticum_urartu|LOC125509329, Triticum_urartu|LOC125509333
OG0011931	Aegilops_tauschii|LOC109778142	Triticum_urartu|LOC125510205
OG0011935	Aegilops_tauschii|LOC109781785	Triticum_urartu|LOC125555514
OG0011936	Aegilops_tauschii|LOC109762437	Triticum_urartu|LOC125508951
OG0011938	Aegilops_tauschii|LOC109736379	Triticum_urartu|LOC125507804
OG0011939	Aegilops_tauschii|LOC109736720	Triticum_urartu|LOC125507962
OG0011941	Aegilops_tauschii|LOC109760773	Triticum_urartu|LOC125511304
OG0011943	Aegilops_tauschii|LOC109735116	Triticum_urartu|LOC125507603
OG0011947	Aegilops_tauschii|LOC109736062	Triticum_urartu|LOC125510392
OG0011948	Aegilops_tauschii|LOC109753211	Triticum_urartu|LOC125527966
OG0011949	Aegilops_tauschii|LOC109740994	Triticum_urartu|LOC125510478
OG0011951	Aegilops_tauschii|LOC109755661	Triticum_urartu|LOC125508040
OG0011952	Aegilops_tauschii|LOC109763502	Triticum_urartu|LOC125507989
OG0011953	Aegilops_tauschii|LOC109783283	Triticum_urartu|LOC125506020, Triticum_urartu|LOC125506022
OG0011954	Aegilops_tauschii|LOC109779732	Triticum_urartu|LOC125507825
OG0011955	Aegilops_tauschii|LOC109778701	Triticum_urartu|LOC125528028
OG0011956	Aegilops_tauschii|LOC109735955	Triticum_urartu|LOC125554354
OG0011958	Aegilops_tauschii|LOC109764293	Triticum_urartu|LOC125510045
OG0011959	Aegilops_tauschii|LOC109740680	Triticum_urartu|LOC125510162
OG0011961	Aegilops_tauschii|LOC109779460	Triticum_urartu|LOC125507952
OG0011964	Aegilops_tauschii|LOC109777432	Triticum_urartu|LOC125555768
OG0011965	Aegilops_tauschii|LOC109767965	Triticum_urartu|LOC125509985
OG0011966	Aegilops_tauschii|LOC109754713	Triticum_urartu|LOC125508991
OG0011968	Aegilops_tauschii|LOC109763826	Triticum_urartu|LOC125554960
OG0011969	Aegilops_tauschii|LOC109760709	Triticum_urartu|LOC125553116
OG0011970	Aegilops_tauschii|LOC109751403	Triticum_urartu|LOC125509381
OG0011971	Aegilops_tauschii|LOC109751768	Triticum_urartu|LOC125531042
OG0011972	Aegilops_tauschii|LOC109780730	Triticum_urartu|LOC125555653
OG0011974	Aegilops_tauschii|LOC109779655	Triticum_urartu|LOC125508488
OG0011975	Aegilops_tauschii|LOC109765343	Triticum_urartu|LOC125506091
OG0011976	Aegilops_tauschii|LOC109782665	Triticum_urartu|LOC125508403
OG0011977	Aegilops_tauschii|LOC109786498	Triticum_urartu|LOC125510571
OG0011979	Aegilops_tauschii|LOC109739111	Triticum_urartu|LOC125537210
OG0011980	Aegilops_tauschii|LOC109736068	Triticum_urartu|LOC125509975
OG0011982	Aegilops_tauschii|LOC109760179	Triticum_urartu|LOC125508260
OG0011984	Aegilops_tauschii|LOC109741948	Triticum_urartu|LOC125506012
OG0011985	Aegilops_tauschii|LOC109787554	Triticum_urartu|LOC125508099
OG0011986	Aegilops_tauschii|LOC109761022	Triticum_urartu|LOC125508396, Triticum_urartu|LOC125526654
OG0011987	Aegilops_tauschii|LOC109780444	Triticum_urartu|LOC125511062
OG0011988	Aegilops_tauschii|LOC109735596	Triticum_urartu|LOC125508723, Triticum_urartu|LOC125508725
OG0011989	Aegilops_tauschii|LOC109736770	Triticum_urartu|LOC125529685
OG0011990	Aegilops_tauschii|LOC109777488	Triticum_urartu|LOC125545050
OG0011991	Aegilops_tauschii|LOC109785353	Triticum_urartu|LOC125510512
OG0011993	Aegilops_tauschii|LOC109733344	Triticum_urartu|LOC125532043
OG0011996	Aegilops_tauschii|LOC109779484	Triticum_urartu|LOC125530794
OG0011997	Aegilops_tauschii|LOC109739528	Triticum_urartu|LOC125508521
OG0011998	Aegilops_tauschii|LOC109736645	Triticum_urartu|LOC125507947
OG0012002	Aegilops_tauschii|LOC109786494	Triticum_urartu|LOC125505967
OG0012003	Aegilops_tauschii|LOC109757567	Triticum_urartu|LOC125509522
OG0012004	Aegilops_tauschii|LOC109737834	Triticum_urartu|LOC125510555
OG0012005	Aegilops_tauschii|LOC109751900	Triticum_urartu|LOC125553167
OG0012006	Aegilops_tauschii|LOC109751462	Triticum_urartu|LOC125508369
OG0012008	Aegilops_tauschii|LOC109756600	Triticum_urartu|LOC125510851, Triticum_urartu|LOC125510858
OG0012010	Aegilops_tauschii|LOC109774399	Triticum_urartu|LOC125555503
OG0012013	Aegilops_tauschii|LOC109761395	Triticum_urartu|LOC125511075
OG0012015	Aegilops_tauschii|LOC109742263	Triticum_urartu|LOC125508944
OG0012016	Aegilops_tauschii|LOC109767838	Triticum_urartu|LOC125508060, Triticum_urartu|LOC125508065
OG0012017	Aegilops_tauschii|LOC109786547	Triticum_urartu|LOC125511113
OG0012019	Aegilops_tauschii|LOC109772918	Triticum_urartu|LOC125508482
OG0012020	Aegilops_tauschii|LOC109759662	Triticum_urartu|LOC125555562
OG0012021	Aegilops_tauschii|LOC109731869	Triticum_urartu|LOC125556129, Triticum_urartu|LOC125510545
OG0012022	Aegilops_tauschii|LOC109782517	Triticum_urartu|LOC125554450
OG0012023	Aegilops_tauschii|LOC109753322	Triticum_urartu|LOC125510684
OG0012024	Aegilops_tauschii|LOC109734498	Triticum_urartu|LOC125529648
OG0012025	Aegilops_tauschii|LOC109774976	Triticum_urartu|LOC125509534
OG0012026	Aegilops_tauschii|LOC109745615	Triticum_urartu|LOC125530631
OG0012027	Aegilops_tauschii|LOC109740686	Triticum_urartu|LOC125510158
OG0012028	Aegilops_tauschii|LOC109765643	Triticum_urartu|LOC125556153
OG0012029	Aegilops_tauschii|LOC109787290	Triticum_urartu|LOC125509071
OG0012031	Aegilops_tauschii|LOC109769593	Triticum_urartu|LOC125507861
OG0012034	Aegilops_tauschii|LOC109757621	Triticum_urartu|LOC125508182
OG0012035	Aegilops_tauschii|LOC109755959	Triticum_urartu|LOC125508155
OG0012037	Aegilops_tauschii|LOC109774360	Triticum_urartu|LOC125510069
OG0012038	Aegilops_tauschii|LOC109755573	Triticum_urartu|LOC125537885, Triticum_urartu|LOC125510418
OG0012039	Aegilops_tauschii|LOC109771399	Triticum_urartu|LOC125528784
OG0012041	Aegilops_tauschii|LOC109757594	Triticum_urartu|LOC125509517
OG0012042	Aegilops_tauschii|LOC109785995	Triticum_urartu|LOC125510639
OG0012044	Aegilops_tauschii|LOC109737641	Triticum_urartu|LOC125510724, Triticum_urartu|LOC125531906
OG0012045	Aegilops_tauschii|LOC120964180, Aegilops_tauschii|LOC120964181	Triticum_urartu|LOC125554929
OG0012046	Aegilops_tauschii|LOC109778954	Triticum_urartu|LOC125510590
OG0012049	Aegilops_tauschii|LOC109769947	Triticum_urartu|LOC125508660
OG0012052	Aegilops_tauschii|LOC109778021	Triticum_urartu|LOC125548769
OG0012053	Aegilops_tauschii|LOC109755450	Triticum_urartu|LOC125509225
OG0012054	Aegilops_tauschii|LOC109743052	Triticum_urartu|LOC125508649
OG0012057	Aegilops_tauschii|LOC109769623	Triticum_urartu|LOC125555629
OG0012059	Aegilops_tauschii|LOC109779000	Triticum_urartu|LOC125529104
OG0012060	Aegilops_tauschii|LOC109760147	Triticum_urartu|LOC125510517
OG0012061	Aegilops_tauschii|LOC109731875	Triticum_urartu|LOC125509464
OG0012063	Aegilops_tauschii|LOC109785352	Triticum_urartu|LOC125510515, Triticum_urartu|LOC125519982
OG0012064	Aegilops_tauschii|LOC109746371	Triticum_urartu|LOC125553203
OG0012065	Aegilops_tauschii|LOC109736377	Triticum_urartu|LOC125507808
OG0012067	Aegilops_tauschii|LOC109779604	Triticum_urartu|LOC125506099, Triticum_urartu|LOC125506105
OG0012070	Aegilops_tauschii|LOC109762776	Triticum_urartu|LOC125509685
OG0012071	Aegilops_tauschii|LOC109787094	Triticum_urartu|LOC125507905
OG0012072	Aegilops_tauschii|LOC109777830	Triticum_urartu|LOC125510663
OG0012073	Aegilops_tauschii|LOC109778575	Triticum_urartu|LOC125509872
OG0012074	Aegilops_tauschii|LOC109765520	Triticum_urartu|LOC125510070
OG0012077	Aegilops_tauschii|LOC109780656	Triticum_urartu|LOC125510171
OG0012078	Aegilops_tauschii|LOC109752527	Triticum_urartu|LOC125508106
OG0012079	Aegilops_tauschii|LOC109770312	Triticum_urartu|LOC125510109
OG0012080	Aegilops_tauschii|LOC109744514	Triticum_urartu|LOC125528452
OG0012081	Aegilops_tauschii|LOC109765968	Triticum_urartu|LOC125510674
OG0012082	Aegilops_tauschii|LOC109771166	Triticum_urartu|LOC125508430
OG0012084	Aegilops_tauschii|LOC109743723	Triticum_urartu|LOC125553210
OG0012086	Aegilops_tauschii|LOC109759425	Triticum_urartu|LOC125511117
OG0012088	Aegilops_tauschii|LOC109783332	Triticum_urartu|LOC125529439
OG0012089	Aegilops_tauschii|LOC109782739	Triticum_urartu|LOC125529639
OG0012093	Aegilops_tauschii|LOC109735390	Triticum_urartu|LOC125514132, Triticum_urartu|LOC125514172
OG0012094	Aegilops_tauschii|LOC109757451	Triticum_urartu|LOC125514635
OG0012095	Aegilops_tauschii|LOC109735775	Triticum_urartu|LOC125517294
OG0012098	Aegilops_tauschii|LOC109755351	Triticum_urartu|LOC125513483
OG0012100	Aegilops_tauschii|LOC109741898	Triticum_urartu|LOC125516100
OG0012102	Aegilops_tauschii|LOC109750090	Triticum_urartu|LOC125514849
OG0012103	Aegilops_tauschii|LOC109778812, Aegilops_tauschii|LOC109778797	Triticum_urartu|LOC125513144
OG0012104	Aegilops_tauschii|LOC109752692	Triticum_urartu|LOC125515677
OG0012105	Aegilops_tauschii|LOC109770471	Triticum_urartu|LOC125515584
OG0012106	Aegilops_tauschii|LOC109754844	Triticum_urartu|LOC125517616
OG0012107	Aegilops_tauschii|LOC109750107	Triticum_urartu|LOC125514851
OG0012109	Aegilops_tauschii|LOC109740291	Triticum_urartu|LOC125514711
OG0012110	Aegilops_tauschii|LOC109745221	Triticum_urartu|LOC125513569
OG0012111	Aegilops_tauschii|LOC109755361	Triticum_urartu|LOC125514178
OG0012112	Aegilops_tauschii|LOC109750593	Triticum_urartu|LOC125515264
OG0012113	Aegilops_tauschii|LOC109773286	Triticum_urartu|LOC125514799
OG0012114	Aegilops_tauschii|LOC109755624	Triticum_urartu|LOC125514543
OG0012115	Aegilops_tauschii|LOC109740423	Triticum_urartu|LOC125513899
OG0012116	Aegilops_tauschii|LOC109757660	Triticum_urartu|LOC125513122
OG0012119	Aegilops_tauschii|LOC109769917	Triticum_urartu|LOC125513921
OG0012120	Aegilops_tauschii|LOC109780446	Triticum_urartu|LOC125513396, Triticum_urartu|LOC125513743
OG0012121	Aegilops_tauschii|LOC109758424	Triticum_urartu|LOC125513410
OG0012122	Aegilops_tauschii|LOC109783301	Triticum_urartu|LOC125529219
OG0012126	Aegilops_tauschii|LOC109743482	Triticum_urartu|LOC125545313
OG0012132	Aegilops_tauschii|LOC109760578	Triticum_urartu|LOC125516738
OG0012134	Aegilops_tauschii|LOC109740296	Triticum_urartu|LOC125514709
OG0012135	Aegilops_tauschii|LOC109757439	Triticum_urartu|LOC125514636
OG0012137	Aegilops_tauschii|LOC109768259	Triticum_urartu|LOC125512713
OG0012140	Aegilops_tauschii|LOC109751356	Triticum_urartu|LOC125513741
OG0012141	Aegilops_tauschii|LOC109746827	Triticum_urartu|LOC125514764
OG0012142	Aegilops_tauschii|LOC109772467	Triticum_urartu|LOC125514787
OG0012143	Aegilops_tauschii|LOC109762372	Triticum_urartu|LOC125517403
OG0012144	Aegilops_tauschii|LOC109736791	Triticum_urartu|LOC125513386
OG0012145	Aegilops_tauschii|LOC109783141	Triticum_urartu|LOC125530113
OG0012146	Aegilops_tauschii|LOC109742224	Triticum_urartu|LOC125529216
OG0012147	Aegilops_tauschii|LOC109754853	Triticum_urartu|LOC125515040
OG0012148	Aegilops_tauschii|LOC109779624	Triticum_urartu|LOC125517173
OG0012149	Aegilops_tauschii|LOC109771382	Triticum_urartu|LOC125512945
OG0012150	Aegilops_tauschii|LOC109769534	Triticum_urartu|LOC125530754
OG0012153	Aegilops_tauschii|LOC109739845	Triticum_urartu|LOC125512333
OG0012155	Aegilops_tauschii|LOC109741403	Triticum_urartu|LOC125514886
OG0012157	Aegilops_tauschii|LOC109735804	Triticum_urartu|LOC125516177
OG0012158	Aegilops_tauschii|LOC109762531	Triticum_urartu|LOC125512262
OG0012162	Aegilops_tauschii|LOC109755588	Triticum_urartu|LOC125514530
OG0012165	Aegilops_tauschii|LOC109782327	Triticum_urartu|LOC125514090
OG0012167	Aegilops_tauschii|LOC109742481	Triticum_urartu|LOC125513066
OG0012168	Aegilops_tauschii|LOC109735491	Triticum_urartu|LOC125512254
OG0012169	Aegilops_tauschii|LOC109751060	Triticum_urartu|LOC125529831
OG0012170	Aegilops_tauschii|LOC109741151	Triticum_urartu|LOC125512451
OG0012171	Aegilops_tauschii|LOC109736460	Triticum_urartu|LOC125514495
OG0012172	Aegilops_tauschii|LOC109778995	Triticum_urartu|LOC125513356
OG0012173	Aegilops_tauschii|LOC109777150	Triticum_urartu|LOC125514300
OG0012175	Aegilops_tauschii|LOC109756063	Triticum_urartu|LOC125512577
OG0012176	Aegilops_tauschii|LOC109780025	Triticum_urartu|LOC125516741
OG0012177	Aegilops_tauschii|LOC109756058	Triticum_urartu|LOC125531094
OG0012178	Aegilops_tauschii|LOC109732208	Triticum_urartu|LOC125514322
OG0012179	Aegilops_tauschii|LOC109761168	Triticum_urartu|LOC125512187
OG0012180	Aegilops_tauschii|LOC109762208	Triticum_urartu|LOC125515326
OG0012182	Aegilops_tauschii|LOC109734676	Triticum_urartu|LOC125515503
OG0012184	Aegilops_tauschii|LOC109749815	Triticum_urartu|LOC125515159
OG0012185	Aegilops_tauschii|LOC109754619	Triticum_urartu|LOC125512124
OG0012186	Aegilops_tauschii|LOC109735779	Triticum_urartu|LOC125517297
OG0012187	Aegilops_tauschii|LOC109761621	Triticum_urartu|LOC125513184
OG0012189	Aegilops_tauschii|LOC109735506	Triticum_urartu|LOC125516290
OG0012190	Aegilops_tauschii|LOC109759413	Triticum_urartu|LOC125514503
OG0012192	Aegilops_tauschii|LOC109731808	Triticum_urartu|LOC125513666
OG0012194	Aegilops_tauschii|LOC109763999	Triticum_urartu|LOC125513988
OG0012195	Aegilops_tauschii|LOC109740565	Triticum_urartu|LOC125513857
OG0012196	Aegilops_tauschii|LOC109774998	Triticum_urartu|LOC125515182
OG0012198	Aegilops_tauschii|LOC109749882	Triticum_urartu|LOC125535017
OG0012201	Aegilops_tauschii|LOC109753155	Triticum_urartu|LOC125510315
OG0012202	Aegilops_tauschii|LOC109757548	Triticum_urartu|LOC125516051
OG0012203	Aegilops_tauschii|LOC109783297	Triticum_urartu|LOC125515076
OG0012204	Aegilops_tauschii|LOC109732417	Triticum_urartu|LOC125512252
OG0012206	Aegilops_tauschii|LOC109743560	Triticum_urartu|LOC125531280
OG0012207	Aegilops_tauschii|LOC109759906	Triticum_urartu|LOC125514819
OG0012208	Aegilops_tauschii|LOC109753491	Triticum_urartu|LOC125529284
OG0012209	Aegilops_tauschii|LOC109766584	Triticum_urartu|LOC125517525
OG0012213	Aegilops_tauschii|LOC109733037	Triticum_urartu|LOC125514730
OG0012214	Aegilops_tauschii|LOC109773349	Triticum_urartu|LOC125514664, Triticum_urartu|LOC125514825
OG0012215	Aegilops_tauschii|LOC109753400	Triticum_urartu|LOC125514822
OG0012216	Aegilops_tauschii|LOC109766944	Triticum_urartu|LOC125514297
OG0012218	Aegilops_tauschii|LOC109771362	Triticum_urartu|LOC125515615
OG0012219	Aegilops_tauschii|LOC109753457	Triticum_urartu|LOC125516206
OG0012220	Aegilops_tauschii|LOC109764150	Triticum_urartu|LOC125513138
OG0012221	Aegilops_tauschii|LOC109784486	Triticum_urartu|LOC125514630
OG0012222	Aegilops_tauschii|LOC109785209	Triticum_urartu|LOC125513028
OG0012223	Aegilops_tauschii|LOC109754859	Triticum_urartu|LOC125517540, Triticum_urartu|LOC125516674
OG0012225	Aegilops_tauschii|LOC109771620	Triticum_urartu|LOC125512342
OG0012226	Aegilops_tauschii|LOC109768251	Triticum_urartu|LOC125514953
OG0012227	Aegilops_tauschii|LOC109758572	Triticum_urartu|LOC125513726
OG0012227	Aegilops_tauschii|LOC109758572	Triticum_urartu|LOC125527242
OG0012228	Aegilops_tauschii|LOC109760684	Triticum_urartu|LOC125514294, Triticum_urartu|LOC125530518
OG0012229	Aegilops_tauschii|LOC109773355	Triticum_urartu|LOC125514659
OG0012231	Aegilops_tauschii|LOC109772384	Triticum_urartu|LOC125512754
OG0012234	Aegilops_tauschii|LOC109741370	Triticum_urartu|LOC125514161
OG0012235	Aegilops_tauschii|LOC109784291	Triticum_urartu|LOC125513758
OG0012236	Aegilops_tauschii|LOC109734460	Triticum_urartu|LOC125515831
OG0012237	Aegilops_tauschii|LOC109761204	Triticum_urartu|LOC125514599
OG0012238	Aegilops_tauschii|LOC109731576	Triticum_urartu|LOC125512668
OG0012241	Aegilops_tauschii|LOC109751755	Triticum_urartu|LOC125513911
OG0012242	Aegilops_tauschii|LOC109749289	Triticum_urartu|LOC125512644
OG0012243	Aegilops_tauschii|LOC109740627	Triticum_urartu|LOC125513958
OG0012244	Aegilops_tauschii|LOC109762164	Triticum_urartu|LOC125512354, Triticum_urartu|LOC125512365
OG0012245	Aegilops_tauschii|LOC109766456	Triticum_urartu|LOC125517249
OG0012246	Aegilops_tauschii|LOC109743466	Triticum_urartu|LOC125514006
OG0012250	Aegilops_tauschii|LOC109784290	Triticum_urartu|LOC125513623
OG0012254	Aegilops_tauschii|LOC109767502	Triticum_urartu|LOC125513242
OG0012255	Aegilops_tauschii|LOC109769267	Triticum_urartu|LOC125514462
OG0012258	Aegilops_tauschii|LOC109762161	Triticum_urartu|LOC125514166
OG0012259	Aegilops_tauschii|LOC109773989	Triticum_urartu|LOC125515058
OG0012260	Aegilops_tauschii|LOC109762381	Triticum_urartu|LOC125517407
OG0012262	Aegilops_tauschii|LOC109741179	Triticum_urartu|LOC125516870
OG0012264	Aegilops_tauschii|LOC109766289	Triticum_urartu|LOC125514991
OG0012265	Aegilops_tauschii|LOC109764101	Triticum_urartu|LOC125514780
OG0012267	Aegilops_tauschii|LOC109736194	Triticum_urartu|LOC125513631
OG0012268	Aegilops_tauschii|LOC109760558	Triticum_urartu|LOC125529227
OG0012270	Aegilops_tauschii|LOC109741224	Triticum_urartu|LOC125514564
OG0012271	Aegilops_tauschii|LOC109758573	Triticum_urartu|LOC125513204
OG0012274	Aegilops_tauschii|LOC109734951	Triticum_urartu|LOC125515005
OG0012276	Aegilops_tauschii|LOC109772334	Triticum_urartu|LOC125517280
OG0012278	Aegilops_tauschii|LOC109779500	Triticum_urartu|LOC125515146
OG0012279	Aegilops_tauschii|LOC109747654	Triticum_urartu|LOC125515618
OG0012280	Aegilops_tauschii|LOC109782322	Triticum_urartu|LOC125513842
OG0012282	Aegilops_tauschii|LOC109754606	Triticum_urartu|LOC125514767
OG0012283	Aegilops_tauschii|LOC109781445	Triticum_urartu|LOC125513329
OG0012284	Aegilops_tauschii|LOC109735594	Triticum_urartu|LOC125517264
OG0012285	Aegilops_tauschii|LOC109735587	Triticum_urartu|LOC125531051
OG0012287	Aegilops_tauschii|LOC109744773	Triticum_urartu|LOC125513515
OG0012289	Aegilops_tauschii|LOC109755601	Triticum_urartu|LOC125514525
OG0012290	Aegilops_tauschii|LOC109739560	Triticum_urartu|LOC125512445
OG0012292	Aegilops_tauschii|LOC120967421	Triticum_urartu|LOC125515220
OG0012293	Aegilops_tauschii|LOC109773282	Triticum_urartu|LOC125513404
OG0012295	Aegilops_tauschii|LOC109750637	Triticum_urartu|LOC125515273
OG0012296	Aegilops_tauschii|LOC109780684	Triticum_urartu|LOC125514038
OG0012297	Aegilops_tauschii|LOC109741496	Triticum_urartu|LOC125514208
OG0012299	Aegilops_tauschii|LOC109753485	Triticum_urartu|LOC125514938
OG0012300	Aegilops_tauschii|LOC109778664	Triticum_urartu|LOC125517134
OG0012302	Aegilops_tauschii|LOC109757820	Triticum_urartu|LOC125513497
OG0012303	Aegilops_tauschii|LOC109774664	Triticum_urartu|LOC125514190
OG0012304	Aegilops_tauschii|LOC109774094	Triticum_urartu|LOC125515391
OG0012306	Aegilops_tauschii|LOC109761622	Triticum_urartu|LOC125512405
OG0012307	Aegilops_tauschii|LOC109781330	Triticum_urartu|LOC125515967
OG0012308	Aegilops_tauschii|LOC109751061	Triticum_urartu|LOC125514748
OG0012309	Aegilops_tauschii|LOC109766076	Triticum_urartu|LOC125515866, Triticum_urartu|LOC125515872
OG0012311	Aegilops_tauschii|LOC109774982	Triticum_urartu|LOC125515331
OG0012312	Aegilops_tauschii|LOC109736695	Triticum_urartu|LOC125513400, Triticum_urartu|LOC125513413
OG0012313	Aegilops_tauschii|LOC109772337	Triticum_urartu|LOC125517279
OG0012314	Aegilops_tauschii|LOC109777377	Triticum_urartu|LOC125530330
OG0012315	Aegilops_tauschii|LOC109773767	Triticum_urartu|LOC125512371
OG0012316	Aegilops_tauschii|LOC109761224	Triticum_urartu|LOC125514311
OG0012320	Aegilops_tauschii|LOC109761181	Triticum_urartu|LOC125512474
OG0012322	Aegilops_tauschii|LOC109782388	Triticum_urartu|LOC125514325
OG0012323	Aegilops_tauschii|LOC120961805	Triticum_urartu|LOC125512664
OG0012324	Aegilops_tauschii|LOC109754324	Triticum_urartu|LOC125515934
OG0012325	Aegilops_tauschii|LOC109766822	Triticum_urartu|LOC125513615
OG0012326	Aegilops_tauschii|LOC109742337	Triticum_urartu|LOC125512902
OG0012327	Aegilops_tauschii|LOC109741493	Triticum_urartu|LOC125514203
OG0012331	Aegilops_tauschii|LOC109755121	Triticum_urartu|LOC125514993, Triticum_urartu|LOC125514971
OG0012334	Aegilops_tauschii|LOC109757239	Triticum_urartu|LOC125513063
OG0012335	Aegilops_tauschii|LOC109782411	Triticum_urartu|LOC125530877
OG0012336	Aegilops_tauschii|LOC109770272	Triticum_urartu|LOC125512225
OG0012338	Aegilops_tauschii|LOC109778743	Triticum_urartu|LOC125514274
OG0012339	Aegilops_tauschii|LOC109761201	Triticum_urartu|LOC125514600
OG0012341	Aegilops_tauschii|LOC109742699	Triticum_urartu|LOC125517598
OG0012343	Aegilops_tauschii|LOC109748375	Triticum_urartu|LOC125514846
OG0012344	Aegilops_tauschii|LOC109758406	Triticum_urartu|LOC125513017
OG0012345	Aegilops_tauschii|LOC109771610	Triticum_urartu|LOC125534408
OG0012347	Aegilops_tauschii|LOC109740426	Triticum_urartu|LOC125514058
OG0012348	Aegilops_tauschii|LOC109755608	Triticum_urartu|LOC125529543
OG0012349	Aegilops_tauschii|LOC109771431	Triticum_urartu|LOC125516172, Triticum_urartu|LOC125512635
OG0012350	Aegilops_tauschii|LOC109773299	Triticum_urartu|LOC125512937
OG0012351	Aegilops_tauschii|LOC109738650	Triticum_urartu|LOC125513259
OG0012352	Aegilops_tauschii|LOC109735795	Triticum_urartu|LOC125513931
OG0012353	Aegilops_tauschii|LOC109771959	Triticum_urartu|LOC125543899
OG0012356	Aegilops_tauschii|LOC109773347	Triticum_urartu|LOC125514826, Triticum_urartu|LOC125514665
OG0012357	Aegilops_tauschii|LOC109764580	Triticum_urartu|LOC125514017
OG0012359	Aegilops_tauschii|LOC109773768	Triticum_urartu|LOC125512196
OG0012360	Aegilops_tauschii|LOC109757453	Triticum_urartu|LOC125514641
OG0012362	Aegilops_tauschii|LOC109760283	Triticum_urartu|LOC125514693
OG0012363	Aegilops_tauschii|LOC109778795	Triticum_urartu|LOC125512444
OG0012364	Aegilops_tauschii|LOC109745863	Triticum_urartu|LOC125515287
OG0012365	Aegilops_tauschii|LOC109740736	Triticum_urartu|LOC125514139
OG0012367	Aegilops_tauschii|LOC109748451	Triticum_urartu|LOC125513981
OG0012368	Aegilops_tauschii|LOC109753049	Triticum_urartu|LOC125515575
OG0012369	Aegilops_tauschii|LOC109734917	Triticum_urartu|LOC125516690
OG0012370	Aegilops_tauschii|LOC109750659	Triticum_urartu|LOC125515275
OG0012371	Aegilops_tauschii|LOC109773183	Triticum_urartu|LOC125513819
OG0012373	Aegilops_tauschii|LOC109757077	Triticum_urartu|LOC125531120
OG0012375	Aegilops_tauschii|LOC109754458	Triticum_urartu|LOC125514461
OG0012376	Aegilops_tauschii|LOC109780687	Triticum_urartu|LOC125514042, Triticum_urartu|LOC125514047
OG0012378	Aegilops_tauschii|LOC109731811	Triticum_urartu|LOC125513663
OG0012379	Aegilops_tauschii|LOC109758121	Triticum_urartu|LOC125514610
OG0012380	Aegilops_tauschii|LOC109745523	Triticum_urartu|LOC125513821
OG0012381	Aegilops_tauschii|LOC109772309, Aegilops_tauschii|LOC109749307	Triticum_urartu|LOC125528580
OG0012383	Aegilops_tauschii|LOC109766585	Triticum_urartu|LOC125517523
OG0012385	Aegilops_tauschii|LOC109772961	Triticum_urartu|LOC125513455, Triticum_urartu|LOC125530064
OG0012386	Aegilops_tauschii|LOC109740386	Triticum_urartu|LOC125517182, Triticum_urartu|LOC125527086
OG0012387	Aegilops_tauschii|LOC109785176	Triticum_urartu|LOC125516823
OG0012390	Aegilops_tauschii|LOC109771636	Triticum_urartu|LOC125516596
OG0012391	Aegilops_tauschii|LOC109759859	Triticum_urartu|LOC125517380
OG0012392	Aegilops_tauschii|LOC109767997	Triticum_urartu|LOC125514492
OG0012393	Aegilops_tauschii|LOC109761190	Triticum_urartu|LOC125516865
OG0012395	Aegilops_tauschii|LOC109747836	Triticum_urartu|LOC125514113
OG0012396	Aegilops_tauschii|LOC109749935	Triticum_urartu|LOC125517638
OG0012397	Aegilops_tauschii|LOC109742528	Triticum_urartu|LOC125527577
OG0012399	Aegilops_tauschii|LOC109742994	Triticum_urartu|LOC125513286
OG0012401	Aegilops_tauschii|LOC109733025	Triticum_urartu|LOC125515789
OG0012402	Aegilops_tauschii|LOC109752400	Triticum_urartu|LOC125517167
OG0012403	Aegilops_tauschii|LOC109781342	Triticum_urartu|LOC125513965
OG0012404	Aegilops_tauschii|LOC109766530	Triticum_urartu|LOC125514807
OG0012405	Aegilops_tauschii|LOC109735057	Triticum_urartu|LOC125513374
OG0012406	Aegilops_tauschii|LOC109769372	Triticum_urartu|LOC125513837
OG0012407	Aegilops_tauschii|LOC109781924	Triticum_urartu|LOC125516756
OG0012408	Aegilops_tauschii|LOC109759697	Triticum_urartu|LOC125512178
OG0012409	Aegilops_tauschii|LOC109765457	Triticum_urartu|LOC125512148
OG0012410	Aegilops_tauschii|LOC109773913	Triticum_urartu|LOC125513702
OG0012411	Aegilops_tauschii|LOC109742416	Triticum_urartu|LOC125530255
OG0012412	Aegilops_tauschii|LOC109740260	Triticum_urartu|LOC125513713
OG0012414	Aegilops_tauschii|LOC109766120	Triticum_urartu|LOC125513778
